study_accession	sample_accession	field	ena_value	filled_value	source
PRJEB51225	SAMEA13206805	collection_date		2021-06-02 00:00:00	per_sample
PRJEB51225	SAMEA13206808	collection_date		2021-06-18 00:00:00	per_sample
PRJEB51225	SAMEA13206811	collection_date		2021-06-30 00:00:00	per_sample
PRJEB51225	SAMEA13206812	collection_date		2021-07-05 00:00:00	per_sample
PRJEB51225	SAMEA13206835	collection_date		2021-08-19 00:00:00	per_sample
PRJEB51225	SAMEA13206837	collection_date		2021-09-14 00:00:00	per_sample
PRJEB51225	SAMEA13206828	collection_date		2021-10-25 00:00:00	per_sample
PRJEB51225	SAMEA13206816	collection_date		2021-11-19 00:00:00	per_sample
PRJEB51224	SAMEA13206930	collection_date		2019	per_sample
PRJEB51224	SAMEA13206939	collection_date		2019	per_sample
PRJEB51224	SAMEA13206940	collection_date		2019	per_sample
PRJEB51224	SAMEA13206980	collection_date		2019-07-16	whole_field
PRJEB51224	SAMEA13206945	collection_date		2019	per_sample
PRJEB51224	SAMEA13206947	collection_date		2019	per_sample
PRJEB51224	SAMEA13206959	collection_date		2019	per_sample
PRJEB51224	SAMEA13206961	collection_date		2019	per_sample
PRJEB51224	SAMEA13206963	collection_date		2019-07-16	whole_field
PRJEB51224	SAMEA13206964	collection_date		2019	per_sample
PRJEB51224	SAMEA13206966	collection_date		2019	per_sample
PRJEB51224	SAMEA13206892	collection_date		2019	per_sample
PRJEB51224	SAMEA13206898	collection_date		2019	per_sample
PRJEB51224	SAMEA13206900	collection_date		2019	per_sample
PRJEB51224	SAMEA13206903	collection_date		2019	per_sample
PRJEB51224	SAMEA13206906	collection_date		2019	per_sample
PRJEB51224	SAMEA13206911	collection_date		2019	per_sample
PRJEB51224	SAMEA13206912	collection_date		2019	per_sample
PRJEB51224	SAMEA13206918	collection_date		2019	per_sample
PRJEB51224	SAMEA13206922	collection_date		2019	per_sample
PRJEB49334	SAMEA110452461	collection_date		2017-06-15	whole_field
PRJEB49334	SAMEA110452466	collection_date		2017-06-15	whole_field
PRJEB49334	SAMEA110452488	collection_date		2017-06-15	whole_field
PRJEB51225	SAMEA13206787	collection_date		2020-09-24 00:00:00	per_sample
PRJEB51225	SAMEA13206831	collection_date		2021-01-29 00:00:00	per_sample
PRJEB51225	SAMEA13206830	collection_date		2021-02-19 00:00:00	per_sample
PRJEB51225	SAMEA13206802	collection_date		2021-03-10 00:00:00	per_sample
PRJEB51225	SAMEA13206794	collection_date		2021-03-11 00:00:00	per_sample
PRJEB51225	SAMEA13206800	collection_date		2021-03-22 00:00:00	per_sample
PRJEB51225	SAMEA13206792	collection_date		2021-03-30 00:00:00	per_sample
PRJEB51225	SAMEA13206803	collection_date		2021-04-07 00:00:00	per_sample
PRJEB51225	SAMEA13206804	collection_date		2021-04-07 00:00:00	per_sample
PRJEB51225	SAMEA13206788	collection_date		2021-04-13 00:00:00	per_sample
PRJEB51225	SAMEA13206809	collection_date		2021-06-18 00:00:00	per_sample
PRJEB51225	SAMEA13206822	collection_date		2021-06-24 00:00:00	per_sample
PRJEB51225	SAMEA13206834	collection_date		2021-07-13 00:00:00	per_sample
PRJEB51225	SAMEA13206827	collection_date		2021-07-26 00:00:00	per_sample
PRJEB51225	SAMEA13206825	collection_date		2021-08-04 00:00:00	per_sample
PRJEB51225	SAMEA13206829	collection_date		2021-08-12 00:00:00	per_sample
PRJEB51225	SAMEA13206819	collection_date		2021-09-11 00:00:00	per_sample
PRJEB51225	SAMEA13206814	collection_date		2021-11-14 00:00:00	per_sample
PRJEB51225	SAMEA13206817	collection_date		2021-11-22 00:00:00	per_sample
PRJEB51224	SAMEA13206925	collection_date		2019	per_sample
PRJEB51224	SAMEA13206926	collection_date		2019	per_sample
PRJEB51224	SAMEA13206936	collection_date		2019	per_sample
PRJEB51224	SAMEA13206938	collection_date		2019	per_sample
PRJEB51224	SAMEA13206943	collection_date		2019	per_sample
PRJEB51224	SAMEA13206944	collection_date		2019	per_sample
PRJEB51224	SAMEA13206946	collection_date		2019	per_sample
PRJEB51224	SAMEA13206956	collection_date		2019	per_sample
PRJEB51224	SAMEA13206955	collection_date		2019	per_sample
PRJEB51224	SAMEA13206958	collection_date		2019	per_sample
PRJEB51224	SAMEA13206960	collection_date		2019	per_sample
PRJEB51224	SAMEA13206962	collection_date		2019	per_sample
PRJEB51224	SAMEA13206983	collection_date		2019-07-16	whole_field
PRJEB51224	SAMEA13206893	collection_date		2019	per_sample
PRJEB51224	SAMEA13206894	collection_date		2019-07-16	whole_field
PRJEB51224	SAMEA13206899	collection_date		2019	per_sample
PRJEB51224	SAMEA13206902	collection_date		2019	per_sample
PRJEB51224	SAMEA13206904	collection_date		2019	per_sample
PRJEB51224	SAMEA13206909	collection_date		2019	per_sample
PRJEB51224	SAMEA13206908	collection_date		2019	per_sample
PRJEB51224	SAMEA13206986	collection_date		2019-07-16	whole_field
PRJEB51224	SAMEA13206914	collection_date		2019	per_sample
PRJEB51224	SAMEA13206915	collection_date		2019	per_sample
PRJEB51224	SAMEA13206919	collection_date		2019	per_sample
PRJEB51224	SAMEA13206924	collection_date		2019	per_sample
PRJEB51224	SAMEA13206923	collection_date		2019	per_sample
PRJEB51224	SAMEA13206970	collection_date		2019	per_sample
PRJEB51224	SAMEA13206968	collection_date		2019	per_sample
PRJEB51224	SAMEA13206973	collection_date		2019	per_sample
PRJEB51224	SAMEA13206975	collection_date		2019	per_sample
PRJEB51224	SAMEA13206979	collection_date		2019	per_sample
PRJEB51224	SAMEA13206976	collection_date		2019	per_sample
PRJEB51224	SAMEA13206982	collection_date		2019	per_sample
PRJEB50277	SAMEA13301197	collection_date		2018-11-14	whole_field
PRJEB50277	SAMEA13301198	collection_date		2018-11-14	whole_field
PRJEB50277	SAMEA13301210	collection_date		2018-11-14	whole_field
PRJEB50277	SAMEA13313365	collection_date		2018-11-14	whole_field
PRJEB50277	SAMEA13314521	collection_date		2018-11-14	whole_field
PRJEB50277	SAMEA13314550	collection_date		2018-11-14	whole_field
PRJEB50277	SAMEA13314555	collection_date		2018-11-14	whole_field
PRJEB50277	SAMEA13314558	collection_date		2018-11-14	whole_field
PRJEB50277	SAMEA13301199	collection_date		2018-11-14	whole_field
PRJEB50277	SAMEA13301200	collection_date		2018-11-14	whole_field
PRJEB50277	SAMEA13301201	collection_date		2018-11-14	whole_field
PRJEB50277	SAMEA13301203	collection_date		2018-11-14	whole_field
PRJEB50277	SAMEA13301208	collection_date		2018-11-14	whole_field
PRJEB50277	SAMEA13301209	collection_date		2018-11-14	whole_field
PRJEB50277	SAMEA13301211	collection_date		2018-11-14	whole_field
PRJEB50277	SAMEA13301215	collection_date		2018-11-14	whole_field
PRJEB50277	SAMEA13313362	collection_date		2018-11-14	whole_field
PRJEB50277	SAMEA13314545	collection_date		2018-11-14	whole_field
PRJEB50277	SAMEA13314549	collection_date		2018-11-14	whole_field
PRJEB51225	SAMEA13206833	collection_date		2020-08-20 00:00:00	per_sample
PRJEB51225	SAMEA13206801	collection_date		2021-01-21 00:00:00	per_sample
PRJEB51225	SAMEA13206790	collection_date		2021-02-15 00:00:00	per_sample
PRJEB51225	SAMEA13206806	collection_date		2021-03-10 00:00:00	per_sample
PRJEB51225	SAMEA13206791	collection_date		2021-03-12 00:00:00	per_sample
PRJEB51225	SAMEA13206796	collection_date		2021-03-29 00:00:00	per_sample
PRJEB51225	SAMEA13206824	collection_date		2020-11-22 00:00:00	per_sample
PRJEB51225	SAMEA13206821	collection_date		2021-01-13 00:00:00	per_sample
PRJEB51225	SAMEA13206789	collection_date		2021-04-13 00:00:00	per_sample
PRJEB51225	SAMEA13206795	collection_date		2021-04-18 00:00:00	per_sample
PRJEB51225	SAMEA13206793	collection_date		2021-04-28 00:00:00	per_sample
PRJEB51225	SAMEA13206836	collection_date		2021-03-25 00:00:00	per_sample
PRJEB51225	SAMEA13206810	collection_date		2021-06-24 00:00:00	per_sample
PRJEB51225	SAMEA13206820	collection_date		2021-06-30 00:00:00	per_sample
PRJEB51225	SAMEA13206813	collection_date		2021-07-20 00:00:00	per_sample
PRJEB51225	SAMEA13206815	collection_date		2021-07-19 00:00:00	per_sample
PRJEB51225	SAMEA13206832	collection_date		2021-08-19 00:00:00	per_sample
PRJEB51225	SAMEA13206807	collection_date		2021-11-08 00:00:00	per_sample
PRJEB51225	SAMEA13206818	collection_date		2021-11-08 00:00:00	per_sample
PRJEB51225	SAMEA13206826	collection_date		2021-11-17 00:00:00	per_sample
PRJEB51224	SAMEA13206928	collection_date		2019	per_sample
PRJEB51224	SAMEA13206927	collection_date		2019	per_sample
PRJEB51224	SAMEA13206934	collection_date		2019	per_sample
PRJEB51224	SAMEA13206942	collection_date		2019	per_sample
PRJEB51224	SAMEA13206948	collection_date		2019	per_sample
PRJEB51224	SAMEA13206949	collection_date		2019	per_sample
PRJEB51224	SAMEA13206951	collection_date		2019	per_sample
PRJEB51224	SAMEA13206953	collection_date		2019	per_sample
PRJEB51224	SAMEA13206952	collection_date		2019	per_sample
PRJEB51224	SAMEA13206954	collection_date		2019	per_sample
PRJEB51224	SAMEA13206957	collection_date		2019	per_sample
PRJEB51224	SAMEA13206891	collection_date		2019	per_sample
PRJEB51224	SAMEA13206895	collection_date		2019	per_sample
PRJEB51224	SAMEA13206897	collection_date		2019	per_sample
PRJEB51224	SAMEA13206901	collection_date		2019	per_sample
PRJEB51224	SAMEA13206905	collection_date		2019	per_sample
PRJEB51224	SAMEA13206907	collection_date		2019	per_sample
PRJEB51224	SAMEA13206917	collection_date		2019-07-16	whole_field
PRJEB51224	SAMEA13206921	collection_date		2019	per_sample
PRJEB51224	SAMEA13206967	collection_date		2019	per_sample
PRJEB51224	SAMEA13206972	collection_date		2019	per_sample
PRJEB51224	SAMEA13206974	collection_date		2019	per_sample
PRJEB51224	SAMEA13206981	collection_date		2019	per_sample
PRJEB50277	SAMEA13301204	collection_date		2018-11-14	whole_field
PRJEB50277	SAMEA13301205	collection_date		2018-11-14	whole_field
PRJEB50277	SAMEA13301212	collection_date		2018-11-14	whole_field
PRJEB50277	SAMEA13301213	collection_date		2018-11-14	whole_field
PRJEB50277	SAMEA13301214	collection_date		2018-11-14	whole_field
PRJEB50277	SAMEA13313363	collection_date		2018-11-14	whole_field
PRJEB50277	SAMEA13313364	collection_date		2018-11-14	whole_field
PRJEB50277	SAMEA13313366	collection_date		2018-11-14	whole_field
PRJEB50277	SAMEA13314556	collection_date		2018-11-14	whole_field
PRJEB50277	SAMEA13314557	collection_date		2018-11-14	whole_field
PRJEB9325	SAMEA3375588	collection_date		2010	per_sample
PRJEB9325	SAMEA3375589	collection_date		2010	per_sample
PRJEB9325	SAMEA3375590	collection_date		2010	per_sample
PRJEB9325	SAMEA3375591	collection_date		2010	per_sample
PRJEB9325	SAMEA3375592	collection_date		2010	per_sample
PRJEB9325	SAMEA3375593	collection_date		2010	per_sample
PRJEB9325	SAMEA3375594	collection_date		2010	per_sample
PRJEB9325	SAMEA3375595	collection_date		2010	per_sample
PRJEB9325	SAMEA3375596	collection_date		2010	per_sample
PRJEB9325	SAMEA3375597	collection_date		2010	per_sample
PRJEB9325	SAMEA3375598	collection_date		2010	per_sample
PRJEB9325	SAMEA3375599	collection_date		2010	per_sample
PRJEB9325	SAMEA3375600	collection_date		2011	per_sample
PRJEB9325	SAMEA3375601	collection_date		2011	per_sample
PRJEB9325	SAMEA3375602	collection_date		2011	per_sample
PRJEB9325	SAMEA3375603	collection_date		2011	per_sample
PRJEB9325	SAMEA3375604	collection_date		2011	per_sample
PRJEB9325	SAMEA3375607	collection_date		2011	per_sample
PRJEB9325	SAMEA3375608	collection_date		2011	per_sample
PRJEB9325	SAMEA3375609	collection_date		2011	per_sample
PRJEB9325	SAMEA3375610	collection_date		2011	per_sample
PRJEB9325	SAMEA3375612	collection_date		2011	per_sample
PRJEB9325	SAMEA3375613	collection_date		2012	per_sample
PRJEB9325	SAMEA3375614	collection_date		2012	per_sample
PRJEB9325	SAMEA3375615	collection_date		2012	per_sample
PRJEB9325	SAMEA3375616	collection_date		2012	per_sample
PRJEB9325	SAMEA3375617	collection_date		2012	per_sample
PRJEB9325	SAMEA3375618	collection_date		2012	per_sample
PRJEB9325	SAMEA3375619	collection_date		2012	per_sample
PRJEB9325	SAMEA3375621	collection_date		2012	per_sample
PRJEB9325	SAMEA3375622	collection_date		2012	per_sample
PRJEB9325	SAMEA3375623	collection_date		2012	per_sample
PRJEB9325	SAMEA3375624	collection_date		2012	per_sample
PRJEB9325	SAMEA3375625	collection_date		2012	per_sample
PRJEB9325	SAMEA3375626	collection_date		2013	per_sample
PRJEB9325	SAMEA3375627	collection_date		2013	per_sample
PRJEB9325	SAMEA3375628	collection_date		2013	per_sample
PRJEB9325	SAMEA3375631	collection_date		2013	per_sample
PRJEB9325	SAMEA3375632	collection_date		2013	per_sample
PRJEB9325	SAMEA3375633	collection_date		2013	per_sample
PRJEB9325	SAMEA3375635	collection_date		2013	per_sample
PRJEB9325	SAMEA3375636	collection_date		2013	per_sample
PRJEB9325	SAMEA3375638	collection_date		2011	per_sample
PRJEB9325	SAMEA3375639	collection_date		2010	per_sample
PRJEB9325	SAMEA3375640	collection_date		2013	per_sample
PRJEB9325	SAMEA3375641	collection_date		2013	per_sample
PRJEB9325	SAMEA3375642	collection_date		2013	per_sample
PRJEB9325	SAMEA3375646	collection_date		2011	per_sample
PRJEB9325	SAMEA3375649	collection_date		2013	per_sample
PRJEB9325	SAMEA3375650	collection_date		2013	per_sample
PRJEB9325	SAMEA3375651	collection_date		2013	per_sample
PRJEB9325	SAMEA3375654	collection_date		2011	per_sample
PRJEB9325	SAMEA3375656	collection_date		2013	per_sample
PRJEB9325	SAMEA3375657	collection_date		2013	per_sample
PRJEB9325	SAMEA3375658	collection_date		2013	per_sample
PRJEB9325	SAMEA3375659	collection_date		2012	per_sample
PRJEB9325	SAMEA3375661	collection_date		2014	per_sample
PRJEB9325	SAMEA3375664	collection_date		2014	per_sample
PRJEB9325	SAMEA3375667	collection_date		2014	per_sample
PRJEB9325	SAMEA3375668	collection_date		2014	per_sample
PRJEB9325	SAMEA3375669	collection_date		2013	per_sample
PRJEB9325	SAMEA3375670	collection_date		2013	per_sample
PRJEB9325	SAMEA3375671	collection_date		2014	per_sample
PRJEB9325	SAMEA3375672	collection_date		2014	per_sample
PRJEB9325	SAMEA3375675	collection_date		2014	per_sample
PRJEB9325	SAMEA3375676	collection_date		2014	per_sample
PRJEB9325	SAMEA3375677	collection_date		2013	per_sample
PRJEB9325	SAMEA3375678	collection_date		2014	per_sample
PRJEB9325	SAMEA3375680	collection_date		2014	per_sample
PRJEB9325	SAMEA3375681	collection_date		2014	per_sample
PRJEB78367	SAMEA115874748	collection_date		2020-12-31	whole_field
PRJEB78367	SAMEA115874767	collection_date		2020-12-31	whole_field
PRJEB78367	SAMEA115874757	collection_date		2020-12-31	whole_field
PRJEB78367	SAMEA115874806	collection_date		2020-12-31	whole_field
PRJEB78367	SAMEA115874760	collection_date		2020-12-31	whole_field
PRJEB78367	SAMEA115874750	collection_date		2020-12-31	whole_field
PRJEB78367	SAMEA115874810	collection_date		2020-12-31	whole_field
PRJEB78367	SAMEA115874794	collection_date		2020-12-31	whole_field
PRJEB78367	SAMEA115874778	collection_date		2020-12-31	whole_field
PRJEB78367	SAMEA115874790	collection_date		2020-12-31	whole_field
PRJEB78367	SAMEA115874815	collection_date		2020-12-31	whole_field
PRJEB78367	SAMEA115874776	collection_date		2020-12-31	whole_field
PRJEB78367	SAMEA115874769	collection_date		2020-12-31	whole_field
PRJEB78367	SAMEA115874780	collection_date		2020-12-31	whole_field
PRJEB78367	SAMEA115874772	collection_date		2020-12-31	whole_field
PRJEB78367	SAMEA115874805	collection_date		2020-12-31	whole_field
PRJEB78367	SAMEA115874818	collection_date		2020-12-31	whole_field
PRJEB78367	SAMEA115874745	collection_date		2020-12-31	whole_field
PRJEB78367	SAMEA115874809	collection_date		2020-12-31	whole_field
PRJEB78367	SAMEA115874775	collection_date		2020-12-31	whole_field
PRJEB78367	SAMEA115874783	collection_date		2020-12-31	whole_field
PRJEB78367	SAMEA115874761	collection_date		2020-12-31	whole_field
PRJEB78367	SAMEA115874773	collection_date		2020-12-31	whole_field
PRJEB78367	SAMEA115874816	collection_date		2020-12-31	whole_field
PRJEB78367	SAMEA115874759	collection_date		2020-12-31	whole_field
PRJEB78367	SAMEA115874754	collection_date		2020-12-31	whole_field
PRJEB78367	SAMEA115874747	collection_date		2020-12-31	whole_field
PRJEB78367	SAMEA115874782	collection_date		2020-12-31	whole_field
PRJEB78367	SAMEA115874766	collection_date		2020-12-31	whole_field
PRJEB78367	SAMEA115874768	collection_date		2020-12-31	whole_field
PRJEB78367	SAMEA115874777	collection_date		2020-12-31	whole_field
PRJEB78367	SAMEA115874793	collection_date		2020-12-31	whole_field
PRJEB78367	SAMEA115874762	collection_date		2020-12-31	whole_field
PRJEB78367	SAMEA115874803	collection_date		2020-12-31	whole_field
PRJEB78367	SAMEA115874808	collection_date		2020-12-31	whole_field
PRJEB78367	SAMEA115874801	collection_date		2020-12-31	whole_field
PRJEB78367	SAMEA115874798	collection_date		2020-12-31	whole_field
PRJEB78367	SAMEA115874813	collection_date		2020-12-31	whole_field
PRJEB78367	SAMEA115874785	collection_date		2020-12-31	whole_field
PRJEB78367	SAMEA115874802	collection_date		2020-12-31	whole_field
PRJEB78367	SAMEA115874764	collection_date		2020-12-31	whole_field
PRJEB78367	SAMEA115874763	collection_date		2020-12-31	whole_field
PRJEB78367	SAMEA115874804	collection_date		2020-12-31	whole_field
PRJEB78367	SAMEA115874749	collection_date		2020-12-31	whole_field
PRJEB78367	SAMEA115874753	collection_date		2020-12-31	whole_field
PRJEB78367	SAMEA115874771	collection_date		2020-12-31	whole_field
PRJEB78367	SAMEA115874779	collection_date		2020-12-31	whole_field
PRJEB78367	SAMEA115874788	collection_date		2020-12-31	whole_field
PRJEB78367	SAMEA115874774	collection_date		2020-12-31	whole_field
PRJEB78367	SAMEA115874789	collection_date		2020-12-31	whole_field
PRJEB78367	SAMEA115874787	collection_date		2020-12-31	whole_field
PRJEB78367	SAMEA115874756	collection_date		2020-12-31	whole_field
PRJEB78367	SAMEA115874800	collection_date		2020-12-31	whole_field
PRJEB78367	SAMEA115874752	collection_date		2020-12-31	whole_field
PRJEB78367	SAMEA115874786	collection_date		2020-12-31	whole_field
PRJEB78367	SAMEA115874751	collection_date		2020-12-31	whole_field
PRJEB49334	SAMEA110452476	collection_date		2017-06-15	whole_field
PRJEB49334	SAMEA110452495	collection_date		2017-06-15	whole_field
PRJEB49334	SAMEA110452496	collection_date		2017-06-15	whole_field
PRJEB49334	SAMEA110452502	collection_date		2017-06-15	whole_field
PRJEB49334	SAMEA110452505	collection_date		2017-06-15	whole_field
PRJEB49334	SAMEA110452507	collection_date		2017-06-15	whole_field
PRJEB49334	SAMEA110452509	collection_date		2017-06-15	whole_field
PRJEB49334	SAMEA110452513	collection_date		2017-06-15	whole_field
PRJEB78367	SAMEA115874746	collection_date		2020-12-31	whole_field
PRJEB78367	SAMEA115874755	collection_date		2020-12-31	whole_field
PRJEB78367	SAMEA115874758	collection_date		2020-12-31	whole_field
PRJEB78367	SAMEA115874765	collection_date		2020-12-31	whole_field
PRJEB78367	SAMEA115874770	collection_date		2020-12-31	whole_field
PRJEB78367	SAMEA115874795	collection_date		2020-12-31	whole_field
PRJEB78367	SAMEA115874797	collection_date		2020-12-31	whole_field
PRJEB78367	SAMEA115874807	collection_date		2020-12-31	whole_field
PRJDB6962	SAMD00194339	isolation_source		wastewater treatment plant effluent	whole_field
PRJDB6962	SAMD00194418	isolation_source		wastewater treatment plant effluent	whole_field
PRJDB6962	SAMD00194424	isolation_source		wastewater treatment plant effluent	whole_field
PRJDB6962	SAMD00194425	isolation_source		wastewater treatment plant effluent	whole_field
PRJDB6962	SAMD00194433	isolation_source		wastewater treatment plant effluent	whole_field
PRJDB6962	SAMD00194434	isolation_source		wastewater treatment plant effluent	whole_field
PRJDB6962	SAMD00194459	isolation_source		wastewater treatment plant effluent	whole_field
PRJDB6962	SAMD00194464	isolation_source		wastewater treatment plant effluent	whole_field
PRJDB6962	SAMD00194478	isolation_source		wastewater treatment plant effluent	whole_field
PRJDB6962	SAMD00194518	isolation_source		wastewater treatment plant effluent	whole_field
PRJDB6962	SAMD00194547	isolation_source		wastewater treatment plant effluent	whole_field
PRJDB6962	SAMD00194569	isolation_source		wastewater treatment plant effluent	whole_field
PRJDB6962	SAMD00194655	isolation_source		wastewater treatment plant effluent	whole_field
PRJDB6962	SAMD00194657	isolation_source		wastewater treatment plant effluent	whole_field
PRJDB6962	SAMD00194386	isolation_source		wastewater treatment plant effluent	whole_field
PRJDB6962	SAMD00194397	isolation_source		wastewater treatment plant effluent	whole_field
PRJDB6962	SAMD00194404	isolation_source		wastewater treatment plant effluent	whole_field
PRJDB6962	SAMD00194411	isolation_source		wastewater treatment plant effluent	whole_field
PRJDB6962	SAMD00194419	isolation_source		wastewater treatment plant effluent	whole_field
PRJDB6962	SAMD00194422	isolation_source		wastewater treatment plant effluent	whole_field
PRJDB6962	SAMD00194458	isolation_source		wastewater treatment plant effluent	whole_field
PRJDB6962	SAMD00194474	isolation_source		wastewater treatment plant effluent	whole_field
PRJDB6962	SAMD00194476	isolation_source		wastewater treatment plant effluent	whole_field
PRJDB6962	SAMD00194480	isolation_source		wastewater treatment plant effluent	whole_field
PRJDB6962	SAMD00194500	isolation_source		wastewater treatment plant effluent	whole_field
PRJDB6962	SAMD00194509	isolation_source		wastewater treatment plant effluent	whole_field
PRJDB6962	SAMD00194510	isolation_source		wastewater treatment plant effluent	whole_field
PRJDB6962	SAMD00194512	isolation_source		wastewater treatment plant effluent	whole_field
PRJDB6962	SAMD00194546	isolation_source		wastewater treatment plant effluent	whole_field
PRJDB6962	SAMD00194554	isolation_source		wastewater treatment plant effluent	whole_field
PRJDB6962	SAMD00194556	isolation_source		wastewater treatment plant effluent	whole_field
PRJDB6962	SAMD00194568	isolation_source		wastewater treatment plant effluent	whole_field
PRJDB6962	SAMD00194355	isolation_source		wastewater treatment plant effluent	whole_field
PRJDB6962	SAMD00194365	isolation_source		wastewater treatment plant effluent	whole_field
PRJDB6962	SAMD00194403	isolation_source		wastewater treatment plant effluent	whole_field
PRJDB6962	SAMD00194408	isolation_source		wastewater treatment plant effluent	whole_field
PRJDB6962	SAMD00194450	isolation_source		wastewater treatment plant effluent	whole_field
PRJDB6962	SAMD00194477	isolation_source		wastewater treatment plant effluent	whole_field
PRJDB6962	SAMD00194501	isolation_source		wastewater treatment plant effluent	whole_field
PRJDB6962	SAMD00194529	isolation_source		wastewater treatment plant effluent	whole_field
PRJDB6962	SAMD00194531	isolation_source		wastewater treatment plant effluent	whole_field
PRJDB6962	SAMD00194532	isolation_source		wastewater treatment plant effluent	whole_field
PRJDB6962	SAMD00194549	isolation_source		wastewater treatment plant effluent	whole_field
PRJDB6962	SAMD00194558	isolation_source		wastewater treatment plant effluent	whole_field
PRJDB6962	SAMD00194574	isolation_source		wastewater treatment plant effluent	whole_field
PRJDB6962	SAMD00194628	isolation_source		wastewater treatment plant effluent	whole_field
PRJDB6962	SAMD00194649	isolation_source		wastewater treatment plant effluent	whole_field
PRJDB6962	SAMD00194653	isolation_source		wastewater treatment plant effluent	whole_field
PRJEB49334	SAMEA110452478	isolation_source		stool	whole_field
PRJEB49334	SAMEA110452485	isolation_source		stool	whole_field
PRJEB49334	SAMEA110452486	isolation_source		stool	whole_field
PRJEB49334	SAMEA110452499	isolation_source		stool	whole_field
PRJEB49334	SAMEA110452498	isolation_source		stool	whole_field
PRJEB49334	SAMEA110452464	isolation_source		stool	whole_field
PRJEB49334	SAMEA110452475	isolation_source		stool	whole_field
PRJEB56668	SAMEA111441544	isolation_source	Food	Cheese stored day 0	per_sample
PRJEB56668	SAMEA111441552	isolation_source	Environment	Drains maturation room	per_sample
PRJEB56668	SAMEA111441553	isolation_source	Food	Cheese warm room	per_sample
PRJEB56668	SAMEA111441554	isolation_source	Food	Cheese stored day 0	per_sample
PRJEB56668	SAMEA111441561	isolation_source	Food	Meat mixture	per_sample
PRJEB56668	SAMEA111441562	isolation_source	Food	Meat mixture	per_sample
PRJEB56668	SAMEA111441564	isolation_source	Environment	Drains drying room	per_sample
PRJEB56668	SAMEA111441565	isolation_source	Food	Salami drying 1 week	per_sample
PRJEB56668	SAMEA111441568	isolation_source	Food	Meat mixture	per_sample
PRJEB56668	SAMEA111441569	isolation_source	Food	Meat mixture	per_sample
PRJEB56668	SAMEA111441571	isolation_source	Food	Cheese stored day 1 (2°C)	per_sample
PRJEB56668	SAMEA111441572	isolation_source	Food	Cheese stored day 1 (2°C)	per_sample
PRJEB56668	SAMEA111441576	isolation_source	Food	Salami ripening 3 weeks	per_sample
PRJEB56668	SAMEA111441578	isolation_source	Food	Salami drying 1 week	per_sample
PRJEB56668	SAMEA111441581	isolation_source	Food	Salami ripening 3 weeks	per_sample
PRJEB56668	SAMEA111441591	isolation_source	Food	Cheese stored day 8 (2°C)	per_sample
PRJEB56668	SAMEA111441594	isolation_source	Food	Meat mixture	per_sample
PRJEB56668	SAMEA111441596	isolation_source	Environment	Drains stuffing room	per_sample
PRJEB56668	SAMEA111441597	isolation_source	Environment	Table stuffing room	per_sample
PRJEB56668	SAMEA111441606	isolation_source	Food	Salami ripening 10 weeks	per_sample
PRJEB56668	SAMEA111441546	isolation_source	Food	Cheese stored day 4 (8°C)	per_sample
PRJEB56668	SAMEA111441547	isolation_source	Food	Cheese stored day 8 (2°C)	per_sample
PRJEB56668	SAMEA111441557	isolation_source	Food	Cheese stored day 1 (8°C)	per_sample
PRJEB56668	SAMEA111441567	isolation_source	Food	Meat mixture	per_sample
PRJEB56668	SAMEA111441573	isolation_source	Food	Salami drying 1 week	per_sample
PRJEB56668	SAMEA111441574	isolation_source	Food	Salami drying 1 week	per_sample
PRJEB56668	SAMEA111441575	isolation_source	Food	Salami drying 1 week	per_sample
PRJEB56668	SAMEA111441580	isolation_source	Food	Salami ripening 3 weeks	per_sample
PRJEB56668	SAMEA111441587	isolation_source	Food	Cheese stored day 4 (2/8°C)	per_sample
PRJEB56668	SAMEA111441601	isolation_source	Food	Cheese stored day 4 (2/8°C)	per_sample
PRJEB56668	SAMEA111441602	isolation_source	Food	Cheese stored day 15 (2°C)	per_sample
PRJEB56668	SAMEA111441603	isolation_source	Food	Cheese stored day 11 (8°C)	per_sample
PRJEB56668	SAMEA111441605	isolation_source	Environment	Filler stuffer machine stuffing room	per_sample
PRJEB56668	SAMEA111441609	isolation_source	Food	Cheese stored day 11 (2°C)	per_sample
PRJEB56668	SAMEA111441611	isolation_source	Food	Cheese stored day 11 (8°C)	per_sample
PRJEB56668	SAMEA111441542	isolation_source	Environment	Drains packaging area	per_sample
PRJEB56668	SAMEA111441548	isolation_source	Food	Cheese stored day 11 (2/8°C)	per_sample
PRJEB56668	SAMEA111441549	isolation_source	Food	Cheese stored day 15 (2/8°C)	per_sample
PRJEB56668	SAMEA111441550	isolation_source	Environment	Walls in maturation room	per_sample
PRJEB56668	SAMEA111441551	isolation_source	Food	Cheese stored day 0	per_sample
PRJEB56668	SAMEA111441556	isolation_source	Food	Cheese stored day 1 (2°C)	per_sample
PRJEB56668	SAMEA111441559	isolation_source	Food	Cheese stored day 4 (2°C)	per_sample
PRJEB56668	SAMEA111441563	isolation_source	Food	Meat mixture	per_sample
PRJEB56668	SAMEA111441570	isolation_source	Food	Meat mixture	per_sample
PRJEB56668	SAMEA111441577	isolation_source	Environment	Drains stuffing room	per_sample
PRJEB56668	SAMEA111441579	isolation_source	Food	Salami drying 1 week	per_sample
PRJEB56668	SAMEA111441582	isolation_source	Food	Meat mixture	per_sample
