study_accession	sample_accession	field	ena_value	applied_value	method	evidence
PRJNA919159	SAMN32622360	collection_date		2019-07-02	whole_field	
PRJNA919159	SAMN32622358	collection_date		2019-07-02	whole_field	
PRJNA919159	SAMN32622357	collection_date		2019-07-02	whole_field	
PRJNA919159	SAMN32622348	collection_date		2019-07-02	whole_field	
PRJNA919159	SAMN32622347	collection_date		2019-07-02	whole_field	
PRJNA391054	SAMN10992187	collection_date		2012-05-16	whole_field	
PRJNA391054	SAMN10992204	collection_date		2012-05-16	whole_field	
PRJNA391054	SAMN10992250	collection_date		2012-05-16	whole_field	
PRJNA391054	SAMN10992233	collection_date		2012-05-16	whole_field	
PRJNA391054	SAMN10992244	collection_date		2012-05-16	whole_field	
PRJNA391054	SAMN10992268	collection_date		2012-05-16	whole_field	
PRJNA391054	SAMN10992271	collection_date		2012-05-16	whole_field	
PRJNA391054	SAMN10992230	collection_date		2012-05-16	whole_field	
PRJNA391054	SAMN10992282	collection_date		2012-05-16	whole_field	
PRJNA391054	SAMN10992267	collection_date		2012-05-16	whole_field	
PRJNA391054	SAMN10992201	collection_date		2012-05-16	whole_field	
PRJNA391054	SAMN10992184	collection_date		2012-05-16	whole_field	
PRJNA391054	SAMN10992182	collection_date		2012-05-16	whole_field	
PRJNA391054	SAMN10992210	collection_date		2012-05-16	whole_field	
PRJNA391054	SAMN10992265	collection_date		2012-05-16	whole_field	
PRJNA391054	SAMN10992255	collection_date		2012-05-16	whole_field	
PRJNA391054	SAMN10992227	collection_date		2012-05-16	whole_field	
PRJEB3980	SAMEA2080180	collection_date		2011-04-30	whole_field	
PRJEB3980	SAMEA2080181	collection_date		2011-04-30	whole_field	
PRJEB3980	SAMEA2080182	collection_date		2011-04-30	whole_field	
PRJEB3980	SAMEA2080183	collection_date		2011-04-30	whole_field	
PRJEB3980	SAMEA2080184	collection_date		2011-04-30	whole_field	
PRJEB3980	SAMEA2080185	collection_date		2011-04-30	whole_field	
PRJEB3980	SAMEA2080186	collection_date		2011-04-30	whole_field	
PRJEB3980	SAMEA2080187	collection_date		2011-04-30	whole_field	
PRJEB3980	SAMEA2080188	collection_date		2011-04-30	whole_field	
PRJEB3980	SAMEA2080190	collection_date		2011-04-30	whole_field	
PRJEB3980	SAMEA2080263	collection_date		2011-04-30	whole_field	
PRJEB3980	SAMEA2080264	collection_date		2011-04-30	whole_field	
PRJEB3980	SAMEA2080265	collection_date		2011-04-30	whole_field	
PRJEB3980	SAMEA2080266	collection_date		2011-04-30	whole_field	
PRJEB3980	SAMEA2080267	collection_date		2011-04-30	whole_field	
PRJEB3980	SAMEA2080268	collection_date		2011-04-30	whole_field	
PRJEB3980	SAMEA2080269	collection_date		2011-04-30	whole_field	
PRJEB18733	SAMEA49367668	collection_date		2014-11-30	whole_field	
PRJEB18733	SAMEA49368418	collection_date		2014-11-30	whole_field	
PRJEB18733	SAMEA49369168	collection_date		2014-11-30	whole_field	
PRJEB18733	SAMEA49369918	collection_date		2014-11-30	whole_field	
PRJEB18733	SAMEA49370668	collection_date		2014-11-30	whole_field	
PRJEB18733	SAMEA49371418	collection_date		2014-11-30	whole_field	
PRJEB18733	SAMEA49372168	collection_date		2014-11-30	whole_field	
PRJEB18733	SAMEA49372918	collection_date		2014-11-30	whole_field	
PRJEB18733	SAMEA49373668	collection_date		2014-11-30	whole_field	
PRJEB18733	SAMEA49374418	collection_date		2014-11-30	whole_field	
PRJEB18733	SAMEA49375168	collection_date		2014-11-30	whole_field	
PRJEB18733	SAMEA49375918	collection_date		2014-11-30	whole_field	
PRJEB18733	SAMEA49376668	collection_date		2014-11-30	whole_field	
PRJEB18733	SAMEA49377418	collection_date		2014-11-30	whole_field	
PRJEB18733	SAMEA49378168	collection_date		2014-11-30	whole_field	
PRJEB18733	SAMEA49378918	collection_date		2014-11-30	whole_field	
PRJNA287968	SAMN04011419	collection_date		2012-12-31	whole_field	
PRJNA287968	SAMN04011420	collection_date		2012-12-31	whole_field	
PRJNA287968	SAMN04011425	collection_date		2012-12-31	whole_field	
PRJNA287968	SAMN04011426	collection_date		2012-12-31	whole_field	
PRJNA287968	SAMN04011430	collection_date		2012-12-31	whole_field	
PRJNA287968	SAMN04011434	collection_date		2012-12-31	whole_field	
PRJNA287968	SAMN04011439	collection_date		2012-12-31	whole_field	
PRJNA287968	SAMN04011444	collection_date		2012-12-31	whole_field	
PRJNA287968	SAMN04011446	collection_date		2012-12-31	whole_field	
PRJNA287968	SAMN04011447	collection_date		2012-12-31	whole_field	
PRJNA287968	SAMN04011450	collection_date		2012-12-31	whole_field	
PRJNA287968	SAMN04011463	collection_date		2012-12-31	whole_field	
PRJNA326665	SAMN07843381	collection_date		2016-06-01	whole_field	
PRJNA326665	SAMN07843382	collection_date		2016-06-01	whole_field	
PRJNA326665	SAMN07843383	collection_date		2016-06-01	whole_field	
PRJNA326665	SAMN07843384	collection_date		2016-06-01	whole_field	
PRJNA326665	SAMN07843385	collection_date		2016-06-01	whole_field	
PRJNA326665	SAMN07843386	collection_date		2016-06-01	whole_field	
PRJNA326665	SAMN07843387	collection_date		2016-06-01	whole_field	
PRJNA326665	SAMN07843388	collection_date		2016-06-01	whole_field	
PRJNA326665	SAMN07843389	collection_date		2016-06-01	whole_field	
PRJNA326665	SAMN07843390	collection_date		2016-06-01	whole_field	
PRJNA326665	SAMN07843391	collection_date		2016-06-01	whole_field	
PRJNA326665	SAMN07843392	collection_date		2016-06-01	whole_field	
PRJNA326665	SAMN07843393	collection_date		2016-06-01	whole_field	
PRJNA316969	SAMN40982446	collection_date	NA	2014-07-02	whole_field	
PRJNA1101444	SAMN40993555	collection_date	NA	2018-07-02	whole_field	
PRJNA1136496	SAMN42744390	collection_date	NA	2021-08-31	whole_field	
PRJNA1136496	SAMN42744355	collection_date	NA	2021-08-31	whole_field	
PRJNA1136496	SAMN42744353	collection_date	NA	2021-08-31	whole_field	
PRJNA1101444	SAMN40993565	collection_date	NA	2018-07-02	whole_field	
PRJNA1101444	SAMN40993561	collection_date	NA	2018-07-02	whole_field	
PRJNA316969	SAMN40982450	collection_date	NA	2014-07-02	whole_field	
PRJNA1136496	SAMN42744386	collection_date	NA	2021-08-31	whole_field	
PRJNA1101444	SAMN40993568	collection_date	NA	2018-07-02	whole_field	
PRJNA316969	SAMN40982447	collection_date	NA	2014-07-02	whole_field	
PRJNA1101444	SAMN40993562	collection_date	NA	2018-07-02	whole_field	
PRJNA316969	SAMN40982453	collection_date	NA	2014-07-02	whole_field	
PRJNA1136496	SAMN42744369	collection_date	NA	2021-08-31	whole_field	
PRJNA1136496	SAMN42744397	collection_date	NA	2021-08-31	whole_field	
PRJNA1101444	SAMN40993566	collection_date	NA	2018-07-02	whole_field	
PRJNA1101444	SAMN40993558	collection_date	NA	2018-07-02	whole_field	
PRJNA1101444	SAMN40993563	collection_date	NA	2018-07-02	whole_field	
PRJNA1136496	SAMN42744314	collection_date	NA	2021-08-31	whole_field	
PRJNA1136496	SAMN42744394	collection_date	NA	2021-08-31	whole_field	
PRJNA1136496	SAMN42744347	collection_date	NA	2021-08-31	whole_field	
PRJNA1136496	SAMN42744350	collection_date	NA	2021-08-31	whole_field	
PRJNA1136496	SAMN42744368	collection_date	NA	2021-08-31	whole_field	
PRJNA1136496	SAMN42744348	collection_date	NA	2021-08-31	whole_field	
PRJNA1136496	SAMN42744392	collection_date	NA	2021-08-31	whole_field	
PRJNA1136496	SAMN42744358	collection_date	NA	2021-08-31	whole_field	
PRJNA1136496	SAMN42744345	collection_date	NA	2021-08-31	whole_field	
PRJNA1101444	SAMN40993567	collection_date	NA	2018-07-02	whole_field	
PRJNA316969	SAMN40982445	collection_date	NA	2014-07-02	whole_field	
PRJNA1101444	SAMN40993559	collection_date	NA	2018-07-02	whole_field	
PRJNA316969	SAMN40982448	collection_date	NA	2014-07-02	whole_field	
PRJNA1136496	SAMN42744343	collection_date	NA	2021-08-31	whole_field	
PRJNA1101444	SAMN40993554	collection_date	NA	2018-07-02	whole_field	
PRJNA1136496	SAMN42744286	collection_date	NA	2021-08-31	whole_field	
PRJNA1101444	SAMN40993564	collection_date	NA	2018-07-02	whole_field	
PRJNA1101444	SAMN40993557	collection_date	NA	2018-07-02	whole_field	
PRJNA316969	SAMN40982449	collection_date	NA	2014-07-02	whole_field	
PRJNA1101444	SAMN40993556	collection_date	NA	2018-07-02	whole_field	
PRJEB20357	SAMEA104039765	collection_date		2016-01-01	whole_field	
PRJEB20357	SAMEA104039839	collection_date		2016-01-01	whole_field	
PRJEB20357	SAMEA104040020	collection_date		2016-01-01	whole_field	
PRJEB20357	SAMEA104040208	collection_date		2016-01-01	whole_field	
PRJEB20357	SAMEA104146647	collection_date		2016-01-01	whole_field	
PRJEB20357	SAMEA104146669	collection_date		2016-01-01	whole_field	
PRJEB20357	SAMEA104146672	collection_date		2016-01-01	whole_field	
PRJEB20357	SAMEA104146673	collection_date		2016-01-01	whole_field	
PRJEB20357	SAMEA104146700	collection_date		2016-01-01	whole_field	
PRJEB20357	SAMEA104146703	collection_date		2016-01-01	whole_field	
PRJEB20357	SAMEA104146726	collection_date		2016-01-01	whole_field	
PRJEB20357	SAMEA104146727	collection_date		2016-01-01	whole_field	
PRJEB20357	SAMEA104146728	collection_date		2016-01-01	whole_field	
PRJEB20357	SAMEA104146729	collection_date		2016-01-01	whole_field	
PRJEB20357	SAMEA104146733	collection_date		2016-01-01	whole_field	
PRJEB20357	SAMEA104146734	collection_date		2016-01-01	whole_field	
PRJEB20357	SAMEA104146735	collection_date		2016-01-01	whole_field	
PRJEB20357	SAMEA104146906	collection_date		2016-01-01	whole_field	
PRJEB20357	SAMEA104146907	collection_date		2016-01-01	whole_field	
PRJEB20357	SAMEA104146927	collection_date		2016-01-01	whole_field	
PRJEB20357	SAMEA104146965	collection_date		2016-01-01	whole_field	
PRJEB20357	SAMEA104146967	collection_date		2016-01-01	whole_field	
PRJEB20357	SAMEA104146974	collection_date		2016-01-01	whole_field	
PRJEB52158	SAMEA110019876	collection_date		2022-12-31	whole_field	
PRJEB52158	SAMEA110022170	collection_date		2022-12-31	whole_field	
PRJEB52158	SAMEA110022174	collection_date		2022-12-31	whole_field	
PRJEB52158	SAMEA110033025	collection_date		2022-12-31	whole_field	
PRJEB52158	SAMEA110038814	collection_date		2022-12-31	whole_field	
PRJEB52158	SAMEA110044368	collection_date		2022-12-31	whole_field	
PRJEB52158	SAMEA110044371	collection_date		2022-12-31	whole_field	
PRJEB52158	SAMEA110044372	collection_date		2022-12-31	whole_field	
PRJEB52158	SAMEA14370186	collection_date		2022-12-31	whole_field	
PRJEB52158	SAMEA14370192	collection_date		2022-12-31	whole_field	
PRJEB52158	SAMEA14370201	collection_date		2022-12-31	whole_field	
PRJEB52158	SAMEA14370204	collection_date		2022-12-31	whole_field	
PRJEB52158	SAMEA14370214	collection_date		2022-12-31	whole_field	
PRJEB52158	SAMEA14370249	collection_date		2022-12-31	whole_field	
PRJEB52158	SAMEA14370251	collection_date		2022-12-31	whole_field	
PRJEB52158	SAMEA14370255	collection_date		2022-12-31	whole_field	
PRJNA1101444	SAMN40993560	collection_date		2018-07-02	whole_field	
PRJNA1136496	SAMN42744356	collection_date		2021-08-31	whole_field	
PRJEB45397	SAMEA111346956	isolation_source		intestinal mucosal biopsy	whole_field	
PRJEB45397	SAMEA111346986	isolation_source		intestinal mucosal biopsy	whole_field	
PRJEB45397	SAMEA111347135	isolation_source		intestinal mucosal biopsy	whole_field	
PRJEB23845	SAMEA2392995	isolation_source		feces	whole_field	
PRJEB23845	SAMEA104428547	isolation_source		feces	whole_field	
PRJEB23845	SAMEA104428627	isolation_source		feces	whole_field	
PRJEB23845	SAMEA104428631	isolation_source		feces	whole_field	
PRJEB23845	SAMEA2392992	isolation_source		feces	whole_field	
PRJEB23845	SAMEA104428606	isolation_source		feces	whole_field	
PRJEB23845	SAMEA104428608	isolation_source		feces	whole_field	
PRJEB23845	SAMEA104428853	isolation_source		feces	whole_field	
PRJEB23845	SAMEA104428854	isolation_source		feces	whole_field	
PRJEB23845	SAMEA2392993	isolation_source		feces	whole_field	
PRJEB23845	SAMEA2392999	isolation_source		feces	whole_field	
PRJEB23845	SAMEA104428535	isolation_source		feces	whole_field	
PRJEB23845	SAMEA104428545	isolation_source		feces	whole_field	
PRJEB23845	SAMEA104428555	isolation_source		feces	whole_field	
PRJEB23845	SAMEA104428593	isolation_source		feces	whole_field	
PRJEB3980	SAMEA2080189	isolation_source		faeces	whole_field	
PRJEB33495	SAMEA5776870	isolation_source		retail chicken meat	whole_field	
PRJEB33495	SAMEA5776871	isolation_source		retail chicken meat	whole_field	
PRJEB33495	SAMEA5776872	isolation_source		retail chicken meat	whole_field	
PRJEB33495	SAMEA5776875	isolation_source		retail chicken meat	whole_field	
PRJEB33495	SAMEA5776867	isolation_source		retail chicken meat	whole_field	
PRJEB33495	SAMEA5776869	isolation_source		retail chicken meat	whole_field	
PRJEB33495	SAMEA5776874	isolation_source		retail chicken meat	whole_field	
PRJEB33495	SAMEA5776876	isolation_source		retail chicken meat	whole_field	
PRJEB33495	SAMEA5776877	isolation_source		retail chicken meat	whole_field	
PRJEB33495	SAMEA5776868	isolation_source		retail chicken meat	whole_field	
PRJEB33495	SAMEA5776873	isolation_source		retail chicken meat	whole_field	
PRJEB38650	SAMEA6933427	isolation_source		liver abscess aspirate	whole_field	
PRJEB38650	SAMEA6933428	isolation_source		liver abscess aspirate	whole_field	
PRJEB38650	SAMEA6933432	isolation_source		liver abscess aspirate	whole_field	
PRJEB38650	SAMEA6933433	isolation_source		liver abscess aspirate	whole_field	
PRJEB38650	SAMEA6933434	isolation_source		liver abscess aspirate	whole_field	
PRJEB38650	SAMEA6933435	isolation_source		liver abscess aspirate	whole_field	
PRJEB38650	SAMEA6933436	isolation_source		liver abscess aspirate	whole_field	
PRJEB38650	SAMEA6933439	isolation_source		liver abscess aspirate	whole_field	
PRJEB38650	SAMEA6933442	isolation_source		liver abscess aspirate	whole_field	
PRJEB38650	SAMEA6933443	isolation_source		liver abscess aspirate	whole_field	
PRJEB38650	SAMEA6933444	isolation_source		liver abscess aspirate	whole_field	
PRJEB38650	SAMEA6933445	isolation_source		liver abscess aspirate	whole_field	
PRJEB38650	SAMEA6933447	isolation_source		liver abscess aspirate	whole_field	
PRJEB38650	SAMEA6933429	isolation_source		liver abscess aspirate	whole_field	
PRJEB38650	SAMEA6933425	isolation_source		liver abscess aspirate	whole_field	
PRJEB38650	SAMEA6933426	isolation_source		liver abscess aspirate	whole_field	
PRJEB38650	SAMEA6933430	isolation_source		liver abscess aspirate	whole_field	
PRJEB38650	SAMEA6933431	isolation_source		liver abscess aspirate	whole_field	
PRJEB38650	SAMEA6933437	isolation_source		liver abscess aspirate	whole_field	
PRJEB38650	SAMEA6933438	isolation_source		liver abscess aspirate	whole_field	
PRJEB38650	SAMEA6933440	isolation_source		liver abscess aspirate	whole_field	
PRJEB38650	SAMEA6933441	isolation_source		liver abscess aspirate	whole_field	
PRJEB38650	SAMEA6933446	isolation_source		liver abscess aspirate	whole_field	
PRJEB45776	SAMEA8919786	isolation_source		powdered milk	whole_field	
PRJEB45776	SAMEA8919787	isolation_source		powdered milk	whole_field	
PRJEB45776	SAMEA8919790	isolation_source		powdered milk	whole_field	
PRJEB45776	SAMEA8919791	isolation_source		powdered milk	whole_field	
PRJEB45776	SAMEA8919799	isolation_source		powdered milk	whole_field	
PRJEB45776	SAMEA8919782	isolation_source		powdered milk	whole_field	
PRJEB45776	SAMEA8919783	isolation_source		powdered milk	whole_field	
PRJEB45776	SAMEA8919784	isolation_source		powdered milk	whole_field	
PRJEB45776	SAMEA8919788	isolation_source		powdered milk	whole_field	
PRJEB45776	SAMEA8919793	isolation_source		powdered milk	whole_field	
PRJEB45776	SAMEA8919795	isolation_source		powdered milk	whole_field	
PRJEB45776	SAMEA8919803	isolation_source		powdered milk	whole_field	
PRJEB45776	SAMEA8919804	isolation_source		powdered milk	whole_field	
PRJEB45776	SAMEA8919781	isolation_source		powdered milk	whole_field	
PRJEB45776	SAMEA8919785	isolation_source		powdered milk	whole_field	
PRJEB45776	SAMEA8919789	isolation_source		powdered milk	whole_field	
PRJEB45776	SAMEA8919792	isolation_source		powdered milk	whole_field	
PRJEB45776	SAMEA8919794	isolation_source		powdered milk	whole_field	
PRJEB45776	SAMEA8919796	isolation_source		powdered milk	whole_field	
PRJEB45776	SAMEA8919797	isolation_source		powdered milk	whole_field	
PRJEB45776	SAMEA8919798	isolation_source		powdered milk	whole_field	
PRJEB45776	SAMEA8919800	isolation_source		powdered milk	whole_field	
PRJEB45776	SAMEA8919801	isolation_source		powdered milk	whole_field	
PRJEB45776	SAMEA8919802	isolation_source		powdered milk	whole_field	
PRJNA316969	SAMN14478498	isolation_source		urine	whole_field	
PRJNA316969	SAMN14478495	isolation_source		urine	whole_field	
PRJNA316969	SAMN14478492	isolation_source		urine	whole_field	
PRJNA647793	SAMN15599117	isolation_source		clinical isolate	whole_field	
PRJNA647793	SAMN15599320	isolation_source		clinical isolate	whole_field	
PRJNA647793	SAMN15599319	isolation_source		clinical isolate	whole_field	
PRJNA608440	SAMN15690282	isolation_source		stool	whole_field	
PRJNA608440	SAMN15690280	isolation_source		stool	whole_field	
PRJNA608440	SAMN15690276	isolation_source		stool	whole_field	
PRJNA608440	SAMN15690275	isolation_source		stool	whole_field	
PRJNA647793	SAMN15598643	isolation_source		clinical isolate	whole_field	
PRJNA647793	SAMN15598834	isolation_source		clinical isolate	whole_field	
PRJNA647793	SAMN15599119	isolation_source		clinical isolate	whole_field	
PRJNA647793	SAMN15599118	isolation_source		clinical isolate	whole_field	
PRJNA647793	SAMN15599318	isolation_source		clinical isolate	whole_field	
PRJNA608440	SAMN15690281	isolation_source		stool	whole_field	
PRJNA608440	SAMN15690279	isolation_source		stool	whole_field	
PRJNA647793	SAMN15598839	isolation_source		clinical isolate	whole_field	
PRJNA647793	SAMN15598838	isolation_source		clinical isolate	whole_field	
PRJNA647793	SAMN15599317	isolation_source		clinical isolate	whole_field	
PRJNA608440	SAMN15690283	isolation_source		stool	whole_field	
PRJNA608440	SAMN15690278	isolation_source		stool	whole_field	
PRJNA608440	SAMN15690277	isolation_source		stool	whole_field	
PRJNA608440	SAMN15690274	isolation_source		stool	whole_field	
PRJNA692086	SAMN17313524	isolation_source		blood	whole_field	
PRJNA692086	SAMN17313520	isolation_source		blood	whole_field	
PRJNA692086	SAMN17313529	isolation_source		blood	whole_field	
PRJEB45397	SAMEA111347123	isolation_source		intestinal mucosal biopsy	whole_field	
PRJEB45397	SAMEA111347137	isolation_source		intestinal mucosal biopsy	whole_field	
PRJNA692086	SAMN17313515	isolation_source		blood	whole_field	
PRJNA692086	SAMN17313523	isolation_source		blood	whole_field	
PRJNA692086	SAMN17313522	isolation_source		blood	whole_field	
PRJNA692086	SAMN17313521	isolation_source		blood	whole_field	
PRJNA692086	SAMN17313518	isolation_source		blood	whole_field	
PRJNA692086	SAMN17313526	isolation_source		blood	whole_field	
PRJNA692086	SAMN17313525	isolation_source		blood	whole_field	
PRJNA692086	SAMN17313516	isolation_source		blood	whole_field	
PRJNA692086	SAMN17313519	isolation_source		blood	whole_field	
PRJNA692086	SAMN17313517	isolation_source		blood	whole_field	
PRJNA692086	SAMN17313528	isolation_source		blood	whole_field	
PRJNA692086	SAMN17313527	isolation_source		blood	whole_field	
PRJNA951070	SAMN34035956	isolation_source		nasogastric tube	whole_field	
PRJNA951070	SAMN34035953	isolation_source		nasogastric tube	whole_field	
PRJNA951070	SAMN34035950	isolation_source		nasogastric tube	whole_field	
PRJNA951070	SAMN34035959	isolation_source		nasogastric tube	whole_field	
PRJNA951070	SAMN34035951	isolation_source		nasogastric tube	whole_field	
PRJNA951070	SAMN34035949	isolation_source		nasogastric tube	whole_field	
PRJNA951070	SAMN34035955	isolation_source		nasogastric tube	whole_field	
PRJNA951070	SAMN34035948	isolation_source		nasogastric tube	whole_field	
PRJNA525688	SAMN11056572	isolation_source		saliva	whole_field	
PRJNA525688	SAMN11056577	isolation_source		saliva	whole_field	
PRJNA525688	SAMN11056574	isolation_source		saliva	whole_field	
PRJNA525688	SAMN11056580	isolation_source		saliva	whole_field	
PRJNA525688	SAMN11056581	isolation_source		saliva	whole_field	
PRJNA525688	SAMN11056578	isolation_source		saliva	whole_field	
PRJNA525688	SAMN11056576	isolation_source		saliva	whole_field	
PRJNA525688	SAMN11056579	isolation_source		saliva	whole_field	
PRJNA525688	SAMN11056573	isolation_source		saliva	whole_field	
PRJNA525688	SAMN11056575	isolation_source		saliva	whole_field	
PRJDB6244	SAMD00092884	isolation_source		wastewater	whole_field	
PRJDB6244	SAMD00092885	isolation_source		wastewater	whole_field	
PRJDB6244	SAMD00092886	isolation_source		wastewater	whole_field	
PRJDB6244	SAMD00092887	isolation_source		wastewater	whole_field	
PRJDB6244	SAMD00092888	isolation_source		wastewater	whole_field	
PRJDB6244	SAMD00092889	isolation_source		wastewater	whole_field	
PRJDB6244	SAMD00092890	isolation_source		wastewater	whole_field	
PRJDB6244	SAMD00092891	isolation_source		wastewater	whole_field	
PRJDB6244	SAMD00092892	isolation_source		wastewater	whole_field	
PRJDB6244	SAMD00092893	isolation_source		wastewater	whole_field	
PRJDB6244	SAMD00092894	isolation_source		wastewater	whole_field	
PRJDB6244	SAMD00092895	isolation_source		wastewater	whole_field	
PRJDB6244	SAMD00092896	isolation_source		wastewater	whole_field	
PRJDB6244	SAMD00092897	isolation_source		wastewater	whole_field	
PRJDB6244	SAMD00092898	isolation_source		wastewater	whole_field	
PRJDB6244	SAMD00092899	isolation_source		wastewater	whole_field	
PRJDB6244	SAMD00092900	isolation_source		wastewater	whole_field	
PRJDB6244	SAMD00092901	isolation_source		wastewater	whole_field	
PRJDB6244	SAMD00092902	isolation_source		wastewater	whole_field	
PRJDB6244	SAMD00092903	isolation_source		wastewater	whole_field	
PRJDB6244	SAMD00092904	isolation_source		wastewater	whole_field	
PRJDB6244	SAMD00092905	isolation_source		wastewater	whole_field	
PRJEB3980	SAMEA2080180	isolation_source		faeces	whole_field	
PRJEB3980	SAMEA2080181	isolation_source		faeces	whole_field	
PRJEB3980	SAMEA2080182	isolation_source		faeces	whole_field	
PRJEB3980	SAMEA2080183	isolation_source		faeces	whole_field	
PRJEB3980	SAMEA2080184	isolation_source		faeces	whole_field	
PRJEB3980	SAMEA2080185	isolation_source		faeces	whole_field	
PRJEB3980	SAMEA2080186	isolation_source		faeces	whole_field	
PRJEB3980	SAMEA2080187	isolation_source		faeces	whole_field	
PRJEB3980	SAMEA2080188	isolation_source		faeces	whole_field	
PRJEB3980	SAMEA2080190	isolation_source		faeces	whole_field	
PRJEB3980	SAMEA2080263	isolation_source		faeces	whole_field	
PRJEB3980	SAMEA2080264	isolation_source		faeces	whole_field	
PRJEB3980	SAMEA2080265	isolation_source		faeces	whole_field	
PRJEB3980	SAMEA2080266	isolation_source		faeces	whole_field	
PRJEB3980	SAMEA2080267	isolation_source		faeces	whole_field	
PRJEB3980	SAMEA2080268	isolation_source		faeces	whole_field	
PRJEB3980	SAMEA2080269	isolation_source		faeces	whole_field	
PRJNA316969	SAMN40982446	isolation_source		urine	whole_field	
PRJNA1136496	SAMN42744390	isolation_source		stool	whole_field	
PRJNA1136496	SAMN42744355	isolation_source		stool	whole_field	
PRJNA1136496	SAMN42744353	isolation_source		stool	whole_field	
PRJNA1016138	SAMN39483218	isolation_source		Galleria mellonella hemolymph	whole_field	
PRJNA984710	SAMN35995158	isolation_source		respiratory specimen	whole_field	
PRJEB45397	SAMEA9956632	isolation_source		intestinal mucosal biopsy	whole_field	
PRJNA1016138	SAMN39483219	isolation_source		Galleria mellonella hemolymph	whole_field	
PRJNA1016138	SAMN39483231	isolation_source		Galleria mellonella hemolymph	whole_field	
PRJNA1016138	SAMN39483221	isolation_source		Galleria mellonella hemolymph	whole_field	
PRJNA1016138	SAMN39483220	isolation_source		Galleria mellonella hemolymph	whole_field	
PRJNA951070	SAMN34035957	isolation_source		nasogastric tube	whole_field	
PRJNA984710	SAMN35995159	isolation_source		respiratory specimen	whole_field	
PRJNA316969	SAMN40982450	isolation_source		urine	whole_field	
PRJEB45397	SAMEA9956634	isolation_source		intestinal mucosal biopsy	whole_field	
PRJNA1136496	SAMN42744386	isolation_source		stool	whole_field	
PRJEB45397	SAMEA9956840	isolation_source		intestinal mucosal biopsy	whole_field	
PRJNA951070	SAMN34035952	isolation_source		nasogastric tube	whole_field	
PRJNA951070	SAMN34035958	isolation_source		nasogastric tube	whole_field	
PRJNA316969	SAMN40982447	isolation_source		urine	whole_field	
PRJNA984710	SAMN35995164	isolation_source		respiratory specimen	whole_field	
PRJNA316969	SAMN40982453	isolation_source		urine	whole_field	
PRJNA984710	SAMN35995163	isolation_source		respiratory specimen	whole_field	
PRJNA1136496	SAMN42744369	isolation_source		stool	whole_field	
PRJEB45397	SAMEA9956633	isolation_source		intestinal mucosal biopsy	whole_field	
PRJNA1136496	SAMN42744397	isolation_source		stool	whole_field	
PRJNA951070	SAMN34035954	isolation_source		nasogastric tube	whole_field	
PRJNA1016138	SAMN39483233	isolation_source		Galleria mellonella hemolymph	whole_field	
PRJNA1016138	SAMN39483222	isolation_source		Galleria mellonella hemolymph	whole_field	
PRJNA1016138	SAMN39483235	isolation_source		Galleria mellonella hemolymph	whole_field	
PRJNA1136496	SAMN42744314	isolation_source		stool	whole_field	
PRJNA1136496	SAMN42744394	isolation_source		stool	whole_field	
PRJNA1136496	SAMN42744347	isolation_source		stool	whole_field	
PRJNA1136496	SAMN42744350	isolation_source		stool	whole_field	
PRJNA984710	SAMN35995168	isolation_source		respiratory specimen	whole_field	
PRJNA1016138	SAMN39483223	isolation_source		Galleria mellonella hemolymph	whole_field	
PRJNA984710	SAMN35995165	isolation_source		respiratory specimen	whole_field	
PRJNA1136496	SAMN42744368	isolation_source		stool	whole_field	
PRJNA984710	SAMN35995162	isolation_source		respiratory specimen	whole_field	
PRJNA1136496	SAMN42744348	isolation_source		stool	whole_field	
PRJNA1136496	SAMN42744392	isolation_source		stool	whole_field	
PRJNA1136496	SAMN42744358	isolation_source		stool	whole_field	
PRJNA1016138	SAMN39483217	isolation_source		Galleria mellonella hemolymph	whole_field	
PRJNA1136496	SAMN42744345	isolation_source		stool	whole_field	
PRJEB45397	SAMEA9956620	isolation_source		intestinal mucosal biopsy	whole_field	
PRJNA1016138	SAMN39483232	isolation_source		Galleria mellonella hemolymph	whole_field	
PRJNA984710	SAMN35995161	isolation_source		respiratory specimen	whole_field	
PRJNA1016138	SAMN39483225	isolation_source		Galleria mellonella hemolymph	whole_field	
PRJNA316969	SAMN40982445	isolation_source		urine	whole_field	
PRJNA1016138	SAMN39483224	isolation_source		Galleria mellonella hemolymph	whole_field	
PRJNA316969	SAMN40982448	isolation_source		urine	whole_field	
PRJNA984710	SAMN35995166	isolation_source		respiratory specimen	whole_field	
PRJNA1136496	SAMN42744343	isolation_source		stool	whole_field	
PRJNA1016138	SAMN39483234	isolation_source		Galleria mellonella hemolymph	whole_field	
PRJEB45397	SAMEA9956839	isolation_source		intestinal mucosal biopsy	whole_field	
PRJNA1136496	SAMN42744286	isolation_source		stool	whole_field	
PRJNA984710	SAMN35995160	isolation_source		respiratory specimen	whole_field	
PRJEB45397	SAMEA9956623	isolation_source		intestinal mucosal biopsy	whole_field	
PRJNA316969	SAMN40982449	isolation_source		urine	whole_field	
PRJEB45397	SAMEA9956621	isolation_source		intestinal mucosal biopsy	whole_field	
PRJDB6244	SAMD00092916	isolation_source		wastewater	whole_field	
PRJEB45397	SAMEA111347139	isolation_source		intestinal mucosal biopsy	whole_field	
PRJEB45397	SAMEA111347218	isolation_source		intestinal mucosal biopsy	whole_field	
