study_accession	field	fold	none_found	chosen_pmcid	fulltext_source	is_full_text	paper_resolved	paper_url	paper_title	manual_pdf_present	manual_pdf_readable	supp_present	gate_status	n_blank	per_sample_method	zero_reason	n_whole_field	n_per_sample	n_escalation	remaining_est	escalation_status	resolution_state	recoverability
PRJNA508760	isolation_source	tail100	False	PMC6521586	europepmc_fulltext	True	True	https://doi.org/10.1099/mgen.0.000263	Rapid phenotypic evolution in multidrug-resistant Klebsiella	False	False	False	not_gated	0			0	0	0	0	none	FILLED	not_gated
PRJNA508760	host	tail100	False	PMC6521586	europepmc_fulltext	True	True	https://doi.org/10.1099/mgen.0.000263	Rapid phenotypic evolution in multidrug-resistant Klebsiella	False	False	False	not_gated	0			0	0	0	0	none	FILLED	not_gated
PRJNA532924	country	tail100	False	PMC8115898	europepmc_fulltext	True	True	https://doi.org/10.1099/mgen.0.000500	Identifying novel β-lactamase substrate activity through <i>	False	False	False	not_gated	0	abstained		0	0	0	0	none	FILLED	not_gated
PRJNA532924	collection_date	tail100	False	PMC8115898	europepmc_fulltext	True	True	https://doi.org/10.1099/mgen.0.000500	Identifying novel β-lactamase substrate activity through <i>	False	False	False	not_gated	0	abstained		0	0	0	0	none	FILLED	not_gated
PRJNA532924	isolation_source	tail100	False	PMC8115898	europepmc_fulltext	True	True	https://doi.org/10.1099/mgen.0.000500	Identifying novel β-lactamase substrate activity through <i>	False	False	False	residual_per_sample	106	abstained	no_supp	0	0	0	106	generated	EXHAUSTED	paper_has_no_table
PRJNA532924	host	tail100	False	PMC8115898	europepmc_fulltext	True	True	https://doi.org/10.1099/mgen.0.000500	Identifying novel β-lactamase substrate activity through <i>	False	False	False	not_gated	0	abstained		0	0	0	0	none	FILLED	not_gated
PRJNA553678	country	tail100	False	PMC7315026	europepmc_fulltext	True	True	https://doi.org/10.1128/jcm.00273-20	Species Identification and Antibiotic Resistance Prediction 	False	False	False	not_gated	0			0	0	0	0	none	FILLED	not_gated
PRJNA553678	collection_date	tail100	False	PMC7315026	europepmc_fulltext	True	True	https://doi.org/10.1128/jcm.00273-20	Species Identification and Antibiotic Resistance Prediction 	False	False	False	not_gated	0			0	0	0	0	none	FILLED	not_gated
PRJNA553678	isolation_source	tail100	False	PMC7315026	europepmc_fulltext	True	True	https://doi.org/10.1128/jcm.00273-20	Species Identification and Antibiotic Resistance Prediction 	False	False	False	not_gated	0			0	0	0	0	none	FILLED	not_gated
PRJNA553678	host	tail100	False	PMC7315026	europepmc_fulltext	True	True	https://doi.org/10.1128/jcm.00273-20	Species Identification and Antibiotic Resistance Prediction 	False	False	False	not_gated	0			0	0	0	0	none	FILLED	not_gated
PRJNA606666	country	tail100	False	PMC8120268	europepmc_fulltext	True	True	https://doi.org/10.3389/fmicb.2021.640408	Genotypic Characterization of Clinical <i>Klebsiella</i> spp	False	False	False	not_gated	0			0	0	0	0	none	FILLED	not_gated
PRJNA606666	collection_date	tail100	False	PMC8120268	europepmc_fulltext	True	True	https://doi.org/10.3389/fmicb.2021.640408	Genotypic Characterization of Clinical <i>Klebsiella</i> spp	False	False	False	not_gated	0			0	0	0	0	none	FILLED	not_gated
PRJNA606666	isolation_source	tail100	False	PMC8120268	europepmc_fulltext	True	True	https://doi.org/10.3389/fmicb.2021.640408	Genotypic Characterization of Clinical <i>Klebsiella</i> spp	False	False	False	not_gated	0			0	0	0	0	none	FILLED	not_gated
PRJNA606666	host	tail100	False	PMC8120268	europepmc_fulltext	True	True	https://doi.org/10.3389/fmicb.2021.640408	Genotypic Characterization of Clinical <i>Klebsiella</i> spp	False	False	False	not_gated	0			0	0	0	0	none	FILLED	not_gated
PRJNA611540	country	tail100	False	PMC7688209	europepmc_fulltext	True	True	https://doi.org/10.1128/aem.01715-20	Risk Factors Associated with Carbapenemase-Producing <i>Ente	False	False	False	not_gated	0	abstained		0	0	0	0	none	FILLED	not_gated
PRJNA611540	collection_date	tail100	False	PMC7688209	europepmc_fulltext	True	True	https://doi.org/10.1128/aem.01715-20	Risk Factors Associated with Carbapenemase-Producing <i>Ente	False	False	False	not_gated	0	abstained		0	0	0	0	none	FILLED	not_gated
PRJNA611540	isolation_source	tail100	False	PMC7688209	europepmc_fulltext	True	True	https://doi.org/10.1128/aem.01715-20	Risk Factors Associated with Carbapenemase-Producing <i>Ente	False	False	False	not_gated	0	abstained		0	0	0	0	none	FILLED	not_gated
PRJNA611540	host	tail100	False	PMC7688209	europepmc_fulltext	True	True	https://doi.org/10.1128/aem.01715-20	Risk Factors Associated with Carbapenemase-Producing <i>Ente	False	False	False	residual_per_sample	112	abstained		0	0	0	112	generated	BLOCKED	needs_linkage
PRJNA646855	country	tail100	False		europepmc_fulltext	True	True	https://doi.org/10.1111/1462-2920.16047	Transmission of Klebsiella strains and plasmids within and b	False	False	False	not_gated	0	abstained		0	0	0	0	none	FILLED	not_gated
PRJNA646855	collection_date	tail100	False		europepmc_fulltext	True	True	https://doi.org/10.1111/1462-2920.16047	Transmission of Klebsiella strains and plasmids within and b	False	False	False	covered	45	abstained		45	0	0	45	none	FILLED	whole_field
PRJNA646855	isolation_source	tail100	False		europepmc_fulltext	True	True	https://doi.org/10.1111/1462-2920.16047	Transmission of Klebsiella strains and plasmids within and b	False	False	False	not_gated	0	abstained		0	0	0	0	none	FILLED	not_gated
PRJNA646855	host	tail100	False		europepmc_fulltext	True	True	https://doi.org/10.1111/1462-2920.16047	Transmission of Klebsiella strains and plasmids within and b	False	False	False	residual_per_sample	105	abstained	no_supp	0	0	0	105	generated	ACTIONABLE	fetch_supp_table
PRJNA656934	country	tail100	False	PMC10353355	pdf	True	True	https://doi.org/10.1128/aac.00030-23	Genomic Epidemiology of Carbapenem-Resistant <i>Klebsiella</	False	False	False	not_gated	0			0	0	0	0	none	FILLED	not_gated
PRJNA656934	collection_date	tail100	False	PMC10353355	pdf	True	True	https://doi.org/10.1128/aac.00030-23	Genomic Epidemiology of Carbapenem-Resistant <i>Klebsiella</	False	False	False	not_gated	0			0	0	0	0	none	FILLED	not_gated
PRJNA656934	isolation_source	tail100	False	PMC10353355	pdf	True	True	https://doi.org/10.1128/aac.00030-23	Genomic Epidemiology of Carbapenem-Resistant <i>Klebsiella</	False	False	False	not_gated	0			0	0	0	0	none	FILLED	not_gated
PRJNA656934	host	tail100	False	PMC10353355	pdf	True	True	https://doi.org/10.1128/aac.00030-23	Genomic Epidemiology of Carbapenem-Resistant <i>Klebsiella</	False	False	False	not_gated	0			0	0	0	0	none	FILLED	not_gated
PRJNA674942	country	tail100	False	PMC8284465	europepmc_fulltext	True	True	https://doi.org/10.1128/aac.02584-20	Epidemiology and Transmission of Carbapenemase-Producing <i>	False	False	False	not_gated	0			0	0	0	0	none	FILLED	not_gated
PRJNA674942	collection_date	tail100	False	PMC8284465	europepmc_fulltext	True	True	https://doi.org/10.1128/aac.02584-20	Epidemiology and Transmission of Carbapenemase-Producing <i>	False	False	False	not_gated	0			0	0	0	0	none	FILLED	not_gated
PRJNA674942	isolation_source	tail100	False	PMC8284465	europepmc_fulltext	True	True	https://doi.org/10.1128/aac.02584-20	Epidemiology and Transmission of Carbapenemase-Producing <i>	False	False	False	not_gated	0			0	0	0	0	none	FILLED	not_gated
PRJNA674942	host	tail100	False	PMC8284465	europepmc_fulltext	True	True	https://doi.org/10.1128/aac.02584-20	Epidemiology and Transmission of Carbapenemase-Producing <i>	False	False	False	not_gated	0			0	0	0	0	none	FILLED	not_gated
PRJNA674961	country	tail100	False	PMC9156735	europepmc_fulltext	True	True	https://doi.org/10.1038/s41467-022-30717-6	Genomic dissection of Klebsiella pneumoniae infections in ho	False	False	False	not_gated	0			0	0	0	0	none	FILLED	not_gated
PRJNA674961	collection_date	tail100	False	PMC9156735	europepmc_fulltext	True	True	https://doi.org/10.1038/s41467-022-30717-6	Genomic dissection of Klebsiella pneumoniae infections in ho	False	False	False	not_gated	0			0	0	0	0	none	FILLED	not_gated
PRJNA674961	isolation_source	tail100	False	PMC9156735	europepmc_fulltext	True	True	https://doi.org/10.1038/s41467-022-30717-6	Genomic dissection of Klebsiella pneumoniae infections in ho	False	False	False	not_gated	0			0	0	0	0	none	FILLED	not_gated
PRJNA674961	host	tail100	False	PMC9156735	europepmc_fulltext	True	True	https://doi.org/10.1038/s41467-022-30717-6	Genomic dissection of Klebsiella pneumoniae infections in ho	False	False	False	not_gated	0			0	0	0	0	none	FILLED	not_gated
PRJNA675776	country	tail100	False	PMC9047677	europepmc_fulltext	True	True	https://doi.org/10.1093/jac/dkac041	Comparative phylogenomics of ESBL-, AmpC- and carbapenemase-	False	False	True	not_gated	0	direct		0	0	0	0	none	FILLED	not_gated
PRJNA675776	collection_date	tail100	False	PMC9047677	europepmc_fulltext	True	True	https://doi.org/10.1093/jac/dkac041	Comparative phylogenomics of ESBL-, AmpC- and carbapenemase-	False	False	True	not_gated	0	direct		0	105	0	0	none	FILLED	not_gated
PRJNA675776	isolation_source	tail100	False	PMC9047677	europepmc_fulltext	True	True	https://doi.org/10.1093/jac/dkac041	Comparative phylogenomics of ESBL-, AmpC- and carbapenemase-	False	False	True	covered	105	direct		0	105	0	0	none	FILLED	whole_field
PRJNA675776	host	tail100	False	PMC9047677	europepmc_fulltext	True	True	https://doi.org/10.1093/jac/dkac041	Comparative phylogenomics of ESBL-, AmpC- and carbapenemase-	False	False	True	not_gated	0	direct		0	0	0	0	none	FILLED	not_gated
PRJNA686978	country	tail100	False	PMC10214462	europepmc_fulltext	True	True	https://doi.org/10.1093/jacamr/dlad061	Multicentre genetic diversity study of carbapenem-resistant 	False	False	False	not_gated	0			0	0	0	0	none	FILLED	not_gated
PRJNA686978	collection_date	tail100	False	PMC10214462	europepmc_fulltext	True	True	https://doi.org/10.1093/jacamr/dlad061	Multicentre genetic diversity study of carbapenem-resistant 	False	False	False	not_gated	0			0	0	0	0	none	FILLED	not_gated
PRJNA686978	isolation_source	tail100	False	PMC10214462	europepmc_fulltext	True	True	https://doi.org/10.1093/jacamr/dlad061	Multicentre genetic diversity study of carbapenem-resistant 	False	False	False	not_gated	0			0	0	0	0	none	FILLED	not_gated
PRJNA686978	host	tail100	False	PMC10214462	europepmc_fulltext	True	True	https://doi.org/10.1093/jacamr/dlad061	Multicentre genetic diversity study of carbapenem-resistant 	False	False	False	not_gated	0			0	0	0	0	none	FILLED	not_gated
PRJNA717739	country	tail100	False	PMC10272860	europepmc_fulltext	True	True	https://doi.org/10.1099/mgen.0.000967	A panel of diverse <i>Klebsiella pneumoniae</i> clinical iso	False	False	False	not_gated	0			0	0	0	0	none	FILLED	not_gated
PRJNA717739	collection_date	tail100	False	PMC10272860	europepmc_fulltext	True	True	https://doi.org/10.1099/mgen.0.000967	A panel of diverse <i>Klebsiella pneumoniae</i> clinical iso	False	False	False	not_gated	0			0	0	0	0	none	FILLED	not_gated
PRJNA717739	isolation_source	tail100	False	PMC10272860	europepmc_fulltext	True	True	https://doi.org/10.1099/mgen.0.000967	A panel of diverse <i>Klebsiella pneumoniae</i> clinical iso	False	False	False	not_gated	0			0	0	0	0	none	FILLED	not_gated
PRJNA717739	host	tail100	False	PMC10272860	europepmc_fulltext	True	True	https://doi.org/10.1099/mgen.0.000967	A panel of diverse <i>Klebsiella pneumoniae</i> clinical iso	False	False	False	not_gated	0			0	0	0	0	none	FILLED	not_gated
PRJNA725484	country	tail100	False	PMC8640832	europepmc_fulltext	True	True	https://doi.org/10.1073/pnas.2110227118	Anatomy of an extensively drug-resistant <i>Klebsiella pneum	False	False	False	not_gated	0	direct		0	11	0	0	none	FILLED	not_gated
PRJNA725484	collection_date	tail100	False	PMC8640832	europepmc_fulltext	True	True	https://doi.org/10.1073/pnas.2110227118	Anatomy of an extensively drug-resistant <i>Klebsiella pneum	False	False	False	not_gated	0	direct		0	0	0	0	none	FILLED	not_gated
PRJNA725484	isolation_source	tail100	False	PMC8640832	europepmc_fulltext	True	True	https://doi.org/10.1073/pnas.2110227118	Anatomy of an extensively drug-resistant <i>Klebsiella pneum	False	False	False	covered	98	direct		0	88	0	10	none	FILLED	whole_field
PRJNA725484	host	tail100	False	PMC8640832	europepmc_fulltext	True	True	https://doi.org/10.1073/pnas.2110227118	Anatomy of an extensively drug-resistant <i>Klebsiella pneum	False	False	False	not_gated	0	direct		0	0	0	0	none	FILLED	not_gated
PRJNA788733	country	tail100	False	PMC11925198	europepmc_fulltext	True	True	https://doi.org/10.1099/mgen.0.001361	Plasmid conjugation drives within-patient plasmid diversity.	False	False	False	not_gated	0	abstained		0	0	0	0	none	FILLED	not_gated
PRJNA788733	collection_date	tail100	False	PMC11925198	europepmc_fulltext	True	True	https://doi.org/10.1099/mgen.0.001361	Plasmid conjugation drives within-patient plasmid diversity.	False	False	False	not_gated	0	abstained		0	0	0	0	none	FILLED	not_gated
PRJNA788733	isolation_source	tail100	False	PMC11925198	europepmc_fulltext	True	True	https://doi.org/10.1099/mgen.0.001361	Plasmid conjugation drives within-patient plasmid diversity.	False	False	False	residual_per_sample	1488	abstained	no_supp	0	0	0	1488	generated	EXHAUSTED	paper_has_no_table
PRJNA788733	host	tail100	False	PMC11925198	europepmc_fulltext	True	True	https://doi.org/10.1099/mgen.0.001361	Plasmid conjugation drives within-patient plasmid diversity.	False	False	False	not_gated	0	abstained		0	0	0	0	none	FILLED	not_gated
PRJNA797179	country	tail100	False		local_pdf	True	True	https://doi.org/10.1093/cid/ciac726	Clinical Implementation of Routine Whole-genome Sequencing f	True	True	False	not_gated	0			0	0	0	0	none	FILLED	not_gated
PRJNA797179	collection_date	tail100	False		local_pdf	True	True	https://doi.org/10.1093/cid/ciac726	Clinical Implementation of Routine Whole-genome Sequencing f	True	True	False	not_gated	0			0	0	0	0	none	FILLED	not_gated
PRJNA797179	isolation_source	tail100	False		local_pdf	True	True	https://doi.org/10.1093/cid/ciac726	Clinical Implementation of Routine Whole-genome Sequencing f	True	True	False	not_gated	0			0	0	0	0	none	FILLED	not_gated
PRJNA797179	host	tail100	False		local_pdf	True	True	https://doi.org/10.1093/cid/ciac726	Clinical Implementation of Routine Whole-genome Sequencing f	True	True	False	not_gated	0			0	0	0	0	none	FILLED	not_gated
PRJNA814829	country	tail100	False	PMC9386987	europepmc_fulltext	True	True	https://doi.org/10.1186/s12879-022-07678-8	Molecular characterization of multidrug-resistant ESKAPEE pa	False	False	False	not_gated	0			0	0	0	0	none	FILLED	not_gated
PRJNA814829	collection_date	tail100	False	PMC9386987	europepmc_fulltext	True	True	https://doi.org/10.1186/s12879-022-07678-8	Molecular characterization of multidrug-resistant ESKAPEE pa	False	False	False	not_gated	0			0	0	0	0	none	FILLED	not_gated
PRJNA814829	isolation_source	tail100	False	PMC9386987	europepmc_fulltext	True	True	https://doi.org/10.1186/s12879-022-07678-8	Molecular characterization of multidrug-resistant ESKAPEE pa	False	False	False	not_gated	0			0	0	0	0	none	FILLED	not_gated
PRJNA814829	host	tail100	False	PMC9386987	europepmc_fulltext	True	True	https://doi.org/10.1186/s12879-022-07678-8	Molecular characterization of multidrug-resistant ESKAPEE pa	False	False	False	not_gated	0			0	0	0	0	none	FILLED	not_gated
PRJNA857533	country	tail100	False	PMC9813266	europepmc_fulltext	True	True	https://doi.org/10.1038/s41467-022-35713-4	An ISO-certified genomics workflow for identification and su	False	False	False	not_gated	0	abstained		0	0	0	0	none	FILLED	not_gated
PRJNA857533	collection_date	tail100	False	PMC9813266	europepmc_fulltext	True	True	https://doi.org/10.1038/s41467-022-35713-4	An ISO-certified genomics workflow for identification and su	False	False	False	not_gated	0	abstained		0	0	0	0	none	FILLED	not_gated
PRJNA857533	isolation_source	tail100	False	PMC9813266	europepmc_fulltext	True	True	https://doi.org/10.1038/s41467-022-35713-4	An ISO-certified genomics workflow for identification and su	False	False	False	residual_per_sample	113	abstained		0	0	0	113	generated	BLOCKED	needs_linkage
PRJNA857533	host	tail100	False	PMC9813266	europepmc_fulltext	True	True	https://doi.org/10.1038/s41467-022-35713-4	An ISO-certified genomics workflow for identification and su	False	False	False	not_gated	0	abstained		0	0	0	0	none	FILLED	not_gated
PRJNA878595	country	tail100	False		local_pdf	True	True	https://doi.org/10.1016/j.jmii.2023.10.014	Multicenter comparative genomic study of Klebsiella oxytoca 	True	True	False	not_gated	0			0	0	0	0	none	FILLED	not_gated
PRJNA878595	collection_date	tail100	False		local_pdf	True	True	https://doi.org/10.1016/j.jmii.2023.10.014	Multicenter comparative genomic study of Klebsiella oxytoca 	True	True	False	not_gated	0			0	0	0	0	none	FILLED	not_gated
PRJNA878595	isolation_source	tail100	False		local_pdf	True	True	https://doi.org/10.1016/j.jmii.2023.10.014	Multicenter comparative genomic study of Klebsiella oxytoca 	True	True	False	not_gated	0			0	0	0	0	none	FILLED	not_gated
PRJNA878595	host	tail100	False		local_pdf	True	True	https://doi.org/10.1016/j.jmii.2023.10.014	Multicenter comparative genomic study of Klebsiella oxytoca 	True	True	False	not_gated	0			0	0	0	0	none	FILLED	not_gated
PRJNA949653	country	tail100	True		none	False	False			False	False	False	not_gated	0	NO_PMCID		0	0	0	0	none	FILLED	not_gated
PRJNA949653	collection_date	tail100	True		none	False	False			False	False	False	not_gated	0	NO_PMCID		0	0	0	0	none	FILLED	not_gated
PRJNA949653	isolation_source	tail100	True		none	False	False			False	False	False	not_gated	0	NO_PMCID		0	0	0	0	none	FILLED	not_gated
PRJNA949653	host	tail100	True		none	False	False			False	False	False	covered	135	NO_PMCID		135	0	0	135	none	FILLED	whole_field
