study_accession	field	fold	none_found	chosen_pmcid	fulltext_source	is_full_text	paper_resolved	paper_url	paper_title	manual_pdf_present	manual_pdf_readable	supp_present	gate_status	n_blank	per_sample_method	zero_reason	n_whole_field	n_per_sample	n_escalation	remaining_est	escalation_status	resolution_state	recoverability
PRJEB41225	country	tail25_49	False	PMC8849082	europepmc_fulltext	True	True	https://doi.org/10.1128/spectrum.01766-21	Characterization of Amino Acid Substitution W20S in MgrB Inv	False	False	False	not_gated	0	abstained		0	0	0	0	not_generated	FILLED	not_gated
PRJEB41225	collection_date	tail25_49	False	PMC8849082	europepmc_fulltext	True	True	https://doi.org/10.1128/spectrum.01766-21	Characterization of Amino Acid Substitution W20S in MgrB Inv	False	False	False	not_gated	0	abstained		0	0	0	0	not_generated	FILLED	not_gated
PRJEB41225	isolation_source	tail25_49	False	PMC8849082	europepmc_fulltext	True	True	https://doi.org/10.1128/spectrum.01766-21	Characterization of Amino Acid Substitution W20S in MgrB Inv	False	False	False	not_gated	0	abstained		0	0	0	0	not_generated	FILLED	not_gated
PRJEB41225	host	tail25_49	False	PMC8849082	europepmc_fulltext	True	True	https://doi.org/10.1128/spectrum.01766-21	Characterization of Amino Acid Substitution W20S in MgrB Inv	False	False	False	covered	45	abstained		45	0	0	45	not_generated	FILLED	whole_field
PRJEB42370	country	tail25_49	False	PMC12164281	europepmc_fulltext	True	True	https://doi.org/10.2807/1560-7917.es.2025.30.23.2400590	Beyond patient contact: combined short- and long read sequen	False	False	False	not_gated	0	abstained		0	0	0	0	not_generated	FILLED	not_gated
PRJEB42370	collection_date	tail25_49	False	PMC12164281	europepmc_fulltext	True	True	https://doi.org/10.2807/1560-7917.es.2025.30.23.2400590	Beyond patient contact: combined short- and long read sequen	False	False	False	not_gated	0	abstained		0	0	0	0	not_generated	FILLED	not_gated
PRJEB42370	isolation_source	tail25_49	False	PMC12164281	europepmc_fulltext	True	True	https://doi.org/10.2807/1560-7917.es.2025.30.23.2400590	Beyond patient contact: combined short- and long read sequen	False	False	False	not_gated	0	abstained		0	0	0	0	not_generated	FILLED	not_gated
PRJEB42370	host	tail25_49	False	PMC12164281	europepmc_fulltext	True	True	https://doi.org/10.2807/1560-7917.es.2025.30.23.2400590	Beyond patient contact: combined short- and long read sequen	False	False	False	covered	34	abstained		34	0	0	34	not_generated	FILLED	whole_field
PRJEB43549	country	tail25_49	False	PMC12164281	europepmc_fulltext	True	True	https://doi.org/10.2807/1560-7917.es.2025.30.23.2400590	Beyond patient contact: combined short- and long read sequen	False	False	False	not_gated	0	abstained		0	0	0	0	not_generated	FILLED	not_gated
PRJEB43549	collection_date	tail25_49	False	PMC12164281	europepmc_fulltext	True	True	https://doi.org/10.2807/1560-7917.es.2025.30.23.2400590	Beyond patient contact: combined short- and long read sequen	False	False	False	not_gated	0	abstained		0	0	0	0	not_generated	FILLED	not_gated
PRJEB43549	isolation_source	tail25_49	False	PMC12164281	europepmc_fulltext	True	True	https://doi.org/10.2807/1560-7917.es.2025.30.23.2400590	Beyond patient contact: combined short- and long read sequen	False	False	False	not_gated	0	abstained		0	0	0	0	not_generated	FILLED	not_gated
PRJEB43549	host	tail25_49	False	PMC12164281	europepmc_fulltext	True	True	https://doi.org/10.2807/1560-7917.es.2025.30.23.2400590	Beyond patient contact: combined short- and long read sequen	False	False	False	covered	32	abstained		32	0	0	32	not_generated	FILLED	whole_field
PRJEB43550	country	tail25_49	False	PMC12164281	europepmc_fulltext	True	True	https://doi.org/10.2807/1560-7917.es.2025.30.23.2400590	Beyond patient contact: combined short- and long read sequen	False	False	False	not_gated	0	abstained		0	0	0	0	not_generated	FILLED	not_gated
PRJEB43550	collection_date	tail25_49	False	PMC12164281	europepmc_fulltext	True	True	https://doi.org/10.2807/1560-7917.es.2025.30.23.2400590	Beyond patient contact: combined short- and long read sequen	False	False	False	not_gated	0	abstained		0	0	0	0	not_generated	FILLED	not_gated
PRJEB43550	isolation_source	tail25_49	False	PMC12164281	europepmc_fulltext	True	True	https://doi.org/10.2807/1560-7917.es.2025.30.23.2400590	Beyond patient contact: combined short- and long read sequen	False	False	False	not_gated	0	abstained		0	0	0	0	not_generated	FILLED	not_gated
PRJEB43550	host	tail25_49	False	PMC12164281	europepmc_fulltext	True	True	https://doi.org/10.2807/1560-7917.es.2025.30.23.2400590	Beyond patient contact: combined short- and long read sequen	False	False	False	covered	30	abstained		30	0	0	30	not_generated	FILLED	whole_field
PRJEB44852	country	tail25_49	False		pdf	True	True	https://doi.org/10.1007/s10096-021-04384-2	Diversity of carbapenem-resistant Klebsiella pneumoniae ST14	False	False	False	not_gated	0	NO_PMCID		0	0	0	0	not_generated	FILLED	not_gated
PRJEB44852	collection_date	tail25_49	False		pdf	True	True	https://doi.org/10.1007/s10096-021-04384-2	Diversity of carbapenem-resistant Klebsiella pneumoniae ST14	False	False	False	residual_per_sample	29	NO_PMCID	NO_PMCID	0	0	0	29	not_generated	ACTIONABLE	fetch_supp_table
PRJEB44852	isolation_source	tail25_49	False		pdf	True	True	https://doi.org/10.1007/s10096-021-04384-2	Diversity of carbapenem-resistant Klebsiella pneumoniae ST14	False	False	False	residual_per_sample	29	NO_PMCID	NO_PMCID	0	0	0	29	not_generated	ACTIONABLE	fetch_supp_table
PRJEB44852	host	tail25_49	False		pdf	True	True	https://doi.org/10.1007/s10096-021-04384-2	Diversity of carbapenem-resistant Klebsiella pneumoniae ST14	False	False	False	covered	8	NO_PMCID		8	0	0	8	not_generated	FILLED	whole_field
PRJEB44864	country	tail25_49	False	PMC9430602	europepmc_fulltext	True	True	https://doi.org/10.1128/spectrum.01009-22	Hypervariable-Locus Melting Typing: a Novel Approach for Mor	False	False	False	not_gated	0	direct		0	0	0	0	not_generated	FILLED	not_gated
PRJEB44864	collection_date	tail25_49	False	PMC9430602	europepmc_fulltext	True	True	https://doi.org/10.1128/spectrum.01009-22	Hypervariable-Locus Melting Typing: a Novel Approach for Mor	False	False	False	not_gated	0	direct		0	18	0	0	not_generated	FILLED	not_gated
PRJEB44864	isolation_source	tail25_49	False	PMC9430602	europepmc_fulltext	True	True	https://doi.org/10.1128/spectrum.01009-22	Hypervariable-Locus Melting Typing: a Novel Approach for Mor	False	False	False	not_gated	0	direct		0	0	0	0	not_generated	FILLED	not_gated
PRJEB44864	host	tail25_49	False	PMC9430602	europepmc_fulltext	True	True	https://doi.org/10.1128/spectrum.01009-22	Hypervariable-Locus Melting Typing: a Novel Approach for Mor	False	False	False	covered	28	direct		28	0	0	28	not_generated	FILLED	whole_field
PRJEB47075	country	tail25_49	False	PMC8605564	europepmc_fulltext	True	True	https://doi.org/10.1186/s12866-021-02388-8	Colistin resistance in Gram-negative bacteria analysed by fi	False	False	False	not_gated	0	abstained		0	0	0	0	not_generated	FILLED	not_gated
PRJEB47075	collection_date	tail25_49	False	PMC8605564	europepmc_fulltext	True	True	https://doi.org/10.1186/s12866-021-02388-8	Colistin resistance in Gram-negative bacteria analysed by fi	False	False	False	residual_per_sample	10	abstained		0	0	0	10	not_generated	BLOCKED	needs_linkage
PRJEB47075	isolation_source	tail25_49	False	PMC8605564	europepmc_fulltext	True	True	https://doi.org/10.1186/s12866-021-02388-8	Colistin resistance in Gram-negative bacteria analysed by fi	False	False	False	residual_per_sample	13	abstained		0	0	0	13	not_generated	BLOCKED	needs_linkage
PRJEB47075	host	tail25_49	False	PMC8605564	europepmc_fulltext	True	True	https://doi.org/10.1186/s12866-021-02388-8	Colistin resistance in Gram-negative bacteria analysed by fi	False	False	False	covered	26	abstained		26	0	0	26	not_generated	FILLED	whole_field
PRJEB50270	country	tail25_49	False	PMC9007738	europepmc_fulltext	True	True	https://doi.org/10.1038/s41592-022-01431-4	Critical Assessment of Metagenome Interpretation: the second	False	False	False	residual_per_sample	48	abstained		0	0	0	48	not_generated	BLOCKED	needs_linkage
PRJEB50270	collection_date	tail25_49	False	PMC9007738	europepmc_fulltext	True	True	https://doi.org/10.1038/s41592-022-01431-4	Critical Assessment of Metagenome Interpretation: the second	False	False	False	residual_per_sample	48	abstained		0	0	0	48	not_generated	BLOCKED	needs_linkage
PRJEB50270	isolation_source	tail25_49	False	PMC9007738	europepmc_fulltext	True	True	https://doi.org/10.1038/s41592-022-01431-4	Critical Assessment of Metagenome Interpretation: the second	False	False	False	residual_per_sample	48	abstained		0	0	0	48	not_generated	BLOCKED	needs_linkage
PRJEB50270	host	tail25_49	False	PMC9007738	europepmc_fulltext	True	True	https://doi.org/10.1038/s41592-022-01431-4	Critical Assessment of Metagenome Interpretation: the second	False	False	False	residual_per_sample	48	abstained		0	0	0	48	not_generated	BLOCKED	needs_linkage
PRJEB5132	country	tail25_49	True		none	False	False			False	False	False	residual_per_sample	32	NO_PMCID	NO_PMCID	0	0	0	32	not_generated	EXHAUSTED	no_paper_findable
PRJEB5132	collection_date	tail25_49	True		none	False	False			False	False	False	residual_per_sample	32	NO_PMCID	NO_PMCID	0	0	0	32	not_generated	EXHAUSTED	no_paper_findable
PRJEB5132	isolation_source	tail25_49	True		none	False	False			False	False	False	residual_per_sample	32	NO_PMCID	NO_PMCID	0	0	0	32	not_generated	EXHAUSTED	no_paper_findable
PRJEB5132	host	tail25_49	True		none	False	False			False	False	False	residual_per_sample	32	NO_PMCID	NO_PMCID	0	0	0	32	not_generated	EXHAUSTED	no_paper_findable
PRJEB54568	country	tail25_49	False	PMC9554532	europepmc_fulltext	True	True	https://doi.org/10.3389/fmicb.2022.1000787	Phenotypic and molecular characterization of IMP-producing E	False	False	False	not_gated	0	abstained		0	0	0	0	not_generated	FILLED	not_gated
PRJEB54568	collection_date	tail25_49	False	PMC9554532	europepmc_fulltext	True	True	https://doi.org/10.3389/fmicb.2022.1000787	Phenotypic and molecular characterization of IMP-producing E	False	False	False	not_gated	0	abstained		0	0	0	0	not_generated	FILLED	not_gated
PRJEB54568	isolation_source	tail25_49	False	PMC9554532	europepmc_fulltext	True	True	https://doi.org/10.3389/fmicb.2022.1000787	Phenotypic and molecular characterization of IMP-producing E	False	False	False	not_gated	0	abstained		0	0	0	0	not_generated	FILLED	not_gated
PRJEB54568	host	tail25_49	False	PMC9554532	europepmc_fulltext	True	True	https://doi.org/10.3389/fmicb.2022.1000787	Phenotypic and molecular characterization of IMP-producing E	False	False	False	covered	26	abstained		26	0	0	26	not_generated	FILLED	whole_field
PRJEB56212	country	tail25_49	False	PMC9960421	europepmc_fulltext	True	True	https://doi.org/10.3390/microorganisms11020525	Genomic Characterization of Multidrug-Resistant Extended Spe	False	False	False	covered	36	abstained		36	0	0	36	not_generated	FILLED	whole_field
PRJEB56212	collection_date	tail25_49	False	PMC9960421	europepmc_fulltext	True	True	https://doi.org/10.3390/microorganisms11020525	Genomic Characterization of Multidrug-Resistant Extended Spe	False	False	False	residual_per_sample	36	abstained	no_supp	0	0	0	36	not_generated	ACTIONABLE	fetch_supp_table
PRJEB56212	isolation_source	tail25_49	False	PMC9960421	europepmc_fulltext	True	True	https://doi.org/10.3390/microorganisms11020525	Genomic Characterization of Multidrug-Resistant Extended Spe	False	False	False	residual_per_sample	36	abstained	no_supp	0	0	0	36	not_generated	ACTIONABLE	fetch_supp_table
PRJEB56212	host	tail25_49	False	PMC9960421	europepmc_fulltext	True	True	https://doi.org/10.3390/microorganisms11020525	Genomic Characterization of Multidrug-Resistant Extended Spe	False	False	False	covered	36	abstained		36	0	0	36	not_generated	FILLED	whole_field
PRJEB59013	country	tail25_49	True		none	False	False			False	False	False	not_gated	0	NO_PMCID		0	0	0	0	not_generated	FILLED	not_gated
PRJEB59013	collection_date	tail25_49	True		none	False	False			False	False	False	not_gated	0	NO_PMCID		0	0	0	0	not_generated	FILLED	not_gated
PRJEB59013	isolation_source	tail25_49	True		none	False	False			False	False	False	not_gated	0	NO_PMCID		0	0	0	0	not_generated	FILLED	not_gated
PRJEB59013	host	tail25_49	True		none	False	False			False	False	False	covered	42	NO_PMCID		42	0	0	42	not_generated	FILLED	whole_field
PRJEB59858	country	tail25_49	False	PMC10021837	europepmc_fulltext	True	True	https://doi.org/10.1371/journal.pgph.0000875	Clinical and laboratory factors associated with neonatal sep	False	False	False	not_gated	0	abstained		0	0	0	0	not_generated	FILLED	not_gated
PRJEB59858	collection_date	tail25_49	False	PMC10021837	europepmc_fulltext	True	True	https://doi.org/10.1371/journal.pgph.0000875	Clinical and laboratory factors associated with neonatal sep	False	False	False	covered	28	abstained		28	0	0	28	not_generated	FILLED	whole_field
PRJEB59858	isolation_source	tail25_49	False	PMC10021837	europepmc_fulltext	True	True	https://doi.org/10.1371/journal.pgph.0000875	Clinical and laboratory factors associated with neonatal sep	False	False	False	not_gated	0	abstained		0	0	0	0	not_generated	FILLED	not_gated
PRJEB59858	host	tail25_49	False	PMC10021837	europepmc_fulltext	True	True	https://doi.org/10.1371/journal.pgph.0000875	Clinical and laboratory factors associated with neonatal sep	False	False	False	covered	28	abstained		28	0	0	28	not_generated	FILLED	whole_field
PRJEB60478	country	tail25_49	False	PMC8060595	europepmc_fulltext	True	True	https://doi.org/10.1016/j.csbj.2021.03.027	AMR-Diag: Neural network based genotype-to-phenotype predict	False	False	False	residual_per_sample	41	abstained		0	0	0	41	not_generated	BLOCKED	needs_linkage
PRJEB60478	collection_date	tail25_49	False	PMC8060595	europepmc_fulltext	True	True	https://doi.org/10.1016/j.csbj.2021.03.027	AMR-Diag: Neural network based genotype-to-phenotype predict	False	False	False	residual_per_sample	41	abstained		0	0	0	41	not_generated	BLOCKED	needs_linkage
PRJEB60478	isolation_source	tail25_49	False	PMC8060595	europepmc_fulltext	True	True	https://doi.org/10.1016/j.csbj.2021.03.027	AMR-Diag: Neural network based genotype-to-phenotype predict	False	False	False	residual_per_sample	41	abstained		0	0	0	41	not_generated	BLOCKED	needs_linkage
PRJEB60478	host	tail25_49	False	PMC8060595	europepmc_fulltext	True	True	https://doi.org/10.1016/j.csbj.2021.03.027	AMR-Diag: Neural network based genotype-to-phenotype predict	False	False	False	covered	41	abstained		41	0	0	41	not_generated	FILLED	whole_field
PRJEB60743	country	tail25_49	False		local_pdf	True	True	https://doi.org/10.1016/j.jgar.2023.06.002	Genotypic characterisation of carbapenemase-producing organi	True	True	False	covered	38	NO_PMCID		38	0	0	38	not_generated	FILLED	whole_field
PRJEB60743	collection_date	tail25_49	False		local_pdf	True	True	https://doi.org/10.1016/j.jgar.2023.06.002	Genotypic characterisation of carbapenemase-producing organi	True	True	False	covered	38	NO_PMCID		38	0	0	38	not_generated	FILLED	whole_field
PRJEB60743	isolation_source	tail25_49	False		local_pdf	True	True	https://doi.org/10.1016/j.jgar.2023.06.002	Genotypic characterisation of carbapenemase-producing organi	True	True	False	residual_per_sample	38	NO_PMCID	NO_PMCID	0	0	0	38	not_generated	EXHAUSTED	NO_PMCID
PRJEB60743	host	tail25_49	False		local_pdf	True	True	https://doi.org/10.1016/j.jgar.2023.06.002	Genotypic characterisation of carbapenemase-producing organi	True	True	False	covered	38	NO_PMCID		38	0	0	38	not_generated	FILLED	whole_field
PRJEB62836	country	tail25_49	False	PMC11092894	europepmc_fulltext	True	True	https://doi.org/10.3389/fmicb.2024.1365011	Decoding <i>Klebsiella pneumoniae</i> in poultry chain: unve	False	False	False	not_gated	0	direct		0	0	0	0	not_generated	FILLED	not_gated
PRJEB62836	collection_date	tail25_49	False	PMC11092894	europepmc_fulltext	True	True	https://doi.org/10.3389/fmicb.2024.1365011	Decoding <i>Klebsiella pneumoniae</i> in poultry chain: unve	False	False	False	not_gated	0	direct		0	0	0	0	not_generated	FILLED	not_gated
PRJEB62836	isolation_source	tail25_49	False	PMC11092894	europepmc_fulltext	True	True	https://doi.org/10.3389/fmicb.2024.1365011	Decoding <i>Klebsiella pneumoniae</i> in poultry chain: unve	False	False	False	not_gated	0	direct		0	0	0	0	not_generated	FILLED	not_gated
PRJEB62836	host	tail25_49	False	PMC11092894	europepmc_fulltext	True	True	https://doi.org/10.3389/fmicb.2024.1365011	Decoding <i>Klebsiella pneumoniae</i> in poultry chain: unve	False	False	False	covered	48	direct		0	48	0	0	not_generated	FILLED	whole_field
PRJEB64632	country	tail25_49	False	PMC10915899	europepmc_fulltext	True	True	https://doi.org/10.1093/jacamr/dlae021	Carbapenem- and cefiderocol-resistant <i>Enterobacterales</i	False	False	False	not_gated	0	abstained		0	0	0	0	not_generated	FILLED	not_gated
PRJEB64632	collection_date	tail25_49	False	PMC10915899	europepmc_fulltext	True	True	https://doi.org/10.1093/jacamr/dlae021	Carbapenem- and cefiderocol-resistant <i>Enterobacterales</i	False	False	False	not_gated	0	abstained		0	0	0	0	not_generated	FILLED	not_gated
PRJEB64632	isolation_source	tail25_49	False	PMC10915899	europepmc_fulltext	True	True	https://doi.org/10.1093/jacamr/dlae021	Carbapenem- and cefiderocol-resistant <i>Enterobacterales</i	False	False	False	not_gated	0	abstained		0	0	0	0	not_generated	FILLED	not_gated
PRJEB64632	host	tail25_49	False	PMC10915899	europepmc_fulltext	True	True	https://doi.org/10.1093/jacamr/dlae021	Carbapenem- and cefiderocol-resistant <i>Enterobacterales</i	False	False	False	covered	30	abstained		30	0	0	30	not_generated	FILLED	whole_field
PRJEB64775	country	tail25_49	False	PMC10829384	europepmc_fulltext	True	True	https://doi.org/10.1186/s13756-024-01370-z	Clinically relevant sequence types of carbapenemase-producin	False	False	False	not_gated	0	abstained		0	0	0	0	not_generated	FILLED	not_gated
PRJEB64775	collection_date	tail25_49	False	PMC10829384	europepmc_fulltext	True	True	https://doi.org/10.1186/s13756-024-01370-z	Clinically relevant sequence types of carbapenemase-producin	False	False	False	not_gated	0	abstained		0	0	0	0	not_generated	FILLED	not_gated
PRJEB64775	isolation_source	tail25_49	False	PMC10829384	europepmc_fulltext	True	True	https://doi.org/10.1186/s13756-024-01370-z	Clinically relevant sequence types of carbapenemase-producin	False	False	False	covered	25	abstained		25	0	0	25	not_generated	FILLED	whole_field
PRJEB64775	host	tail25_49	False	PMC10829384	europepmc_fulltext	True	True	https://doi.org/10.1186/s13756-024-01370-z	Clinically relevant sequence types of carbapenemase-producin	False	False	False	covered	25	abstained		25	0	0	25	not_generated	FILLED	whole_field
PRJEB6688	country	tail25_49	False	PMC4214299	europepmc_fulltext	True	True	https://doi.org/10.3201/eid2011.140206	Genomic definition of hypervirulent and multidrug-resistant 	False	False	False	residual_per_sample	38	abstained	no_supp	0	0	0	38	not_generated	ACTIONABLE	fetch_supp_table
PRJEB6688	collection_date	tail25_49	False	PMC4214299	europepmc_fulltext	True	True	https://doi.org/10.3201/eid2011.140206	Genomic definition of hypervirulent and multidrug-resistant 	False	False	False	covered	38	abstained		38	0	0	38	not_generated	FILLED	whole_field
PRJEB6688	isolation_source	tail25_49	False	PMC4214299	europepmc_fulltext	True	True	https://doi.org/10.3201/eid2011.140206	Genomic definition of hypervirulent and multidrug-resistant 	False	False	False	residual_per_sample	38	abstained	no_supp	0	0	0	38	not_generated	ACTIONABLE	fetch_supp_table
PRJEB6688	host	tail25_49	False	PMC4214299	europepmc_fulltext	True	True	https://doi.org/10.3201/eid2011.140206	Genomic definition of hypervirulent and multidrug-resistant 	False	False	False	covered	38	abstained		38	0	0	38	not_generated	FILLED	whole_field
PRJEB67940	country	tail25_49	False	PMC10924313	europepmc_fulltext	True	True	https://doi.org/10.1186/s13756-024-01386-5	Uncovering the spread of drug-resistant bacteria through nex	False	False	False	not_gated	0	direct		0	0	0	0	not_generated	FILLED	not_gated
PRJEB67940	collection_date	tail25_49	False	PMC10924313	europepmc_fulltext	True	True	https://doi.org/10.1186/s13756-024-01386-5	Uncovering the spread of drug-resistant bacteria through nex	False	False	False	not_gated	0	direct		0	0	0	0	not_generated	FILLED	not_gated
PRJEB67940	isolation_source	tail25_49	False	PMC10924313	europepmc_fulltext	True	True	https://doi.org/10.1186/s13756-024-01386-5	Uncovering the spread of drug-resistant bacteria through nex	False	False	False	covered	36	direct		0	36	0	0	not_generated	FILLED	whole_field
PRJEB67940	host	tail25_49	False	PMC10924313	europepmc_fulltext	True	True	https://doi.org/10.1186/s13756-024-01386-5	Uncovering the spread of drug-resistant bacteria through nex	False	False	False	not_gated	0	direct		0	0	0	0	not_generated	FILLED	not_gated
PRJEB73547	country	tail25_49	True		none	False	False			False	False	False	not_gated	0	NO_PMCID		0	0	0	0	not_generated	FILLED	not_gated
PRJEB73547	collection_date	tail25_49	True		none	False	False			False	False	False	not_gated	0	NO_PMCID		0	0	0	0	not_generated	FILLED	not_gated
PRJEB73547	isolation_source	tail25_49	True		none	False	False			False	False	False	residual_per_sample	31	NO_PMCID	NO_PMCID	0	0	0	31	not_generated	EXHAUSTED	no_paper_findable
PRJEB73547	host	tail25_49	True		none	False	False			False	False	False	residual_per_sample	31	NO_PMCID	NO_PMCID	0	0	0	31	not_generated	EXHAUSTED	no_paper_findable
PRJEB76256	country	tail25_49	False	PMC11760810	europepmc_fulltext	True	True	https://doi.org/10.1016/j.infpip.2024.100430	Hospital toilets and drainage systems as a reservoir for a l	False	False	False	not_gated	0	direct		0	0	0	0	not_generated	FILLED	not_gated
PRJEB76256	collection_date	tail25_49	False	PMC11760810	europepmc_fulltext	True	True	https://doi.org/10.1016/j.infpip.2024.100430	Hospital toilets and drainage systems as a reservoir for a l	False	False	False	not_gated	0	direct		0	30	0	0	not_generated	FILLED	not_gated
PRJEB76256	isolation_source	tail25_49	False	PMC11760810	europepmc_fulltext	True	True	https://doi.org/10.1016/j.infpip.2024.100430	Hospital toilets and drainage systems as a reservoir for a l	False	False	False	covered	30	direct		0	30	0	0	not_generated	FILLED	whole_field
PRJEB76256	host	tail25_49	False	PMC11760810	europepmc_fulltext	True	True	https://doi.org/10.1016/j.infpip.2024.100430	Hospital toilets and drainage systems as a reservoir for a l	False	False	False	covered	30	direct		0	29	0	1	not_generated	FILLED	whole_field
PRJEB76311	country	tail25_49	False	PMC11471225	europepmc_fulltext	True	True	https://doi.org/10.1016/j.onehlt.2024.100904	Exploring AMR and virulence in <i>Klebsiella pneumoniae</i> 	False	False	False	not_gated	0	direct		0	0	0	0	not_generated	FILLED	not_gated
PRJEB76311	collection_date	tail25_49	False	PMC11471225	europepmc_fulltext	True	True	https://doi.org/10.1016/j.onehlt.2024.100904	Exploring AMR and virulence in <i>Klebsiella pneumoniae</i> 	False	False	False	not_gated	0	direct		0	48	0	0	not_generated	FILLED	not_gated
PRJEB76311	isolation_source	tail25_49	False	PMC11471225	europepmc_fulltext	True	True	https://doi.org/10.1016/j.onehlt.2024.100904	Exploring AMR and virulence in <i>Klebsiella pneumoniae</i> 	False	False	False	not_gated	0	direct		0	0	0	0	not_generated	FILLED	not_gated
PRJEB76311	host	tail25_49	False	PMC11471225	europepmc_fulltext	True	True	https://doi.org/10.1016/j.onehlt.2024.100904	Exploring AMR and virulence in <i>Klebsiella pneumoniae</i> 	False	False	False	covered	49	direct		0	49	0	0	not_generated	FILLED	whole_field
PRJEB76496	country	tail25_49	False	PMC11834398	europepmc_fulltext	True	True	https://doi.org/10.1128/msystems.01128-24	Tracking clonal and plasmid transmission in colistin- and ca	False	False	False	not_gated	0	direct		0	0	0	0	not_generated	FILLED	not_gated
PRJEB76496	collection_date	tail25_49	False	PMC11834398	europepmc_fulltext	True	True	https://doi.org/10.1128/msystems.01128-24	Tracking clonal and plasmid transmission in colistin- and ca	False	False	False	not_gated	0	direct		0	46	0	0	not_generated	FILLED	not_gated
PRJEB76496	isolation_source	tail25_49	False	PMC11834398	europepmc_fulltext	True	True	https://doi.org/10.1128/msystems.01128-24	Tracking clonal and plasmid transmission in colistin- and ca	False	False	False	not_gated	0	direct		0	0	0	0	not_generated	FILLED	not_gated
PRJEB76496	host	tail25_49	False	PMC11834398	europepmc_fulltext	True	True	https://doi.org/10.1128/msystems.01128-24	Tracking clonal and plasmid transmission in colistin- and ca	False	False	False	covered	46	direct		46	0	0	46	not_generated	FILLED	whole_field
PRJEB8766	country	tail25_49	False	PMC6938978	europepmc_fulltext	True	True	https://doi.org/10.1093/cid/ciz174	A One Health Study of the Genetic Relatedness of Klebsiella 	False	False	False	covered	19	direct		19	0	0	19	not_generated	FILLED	whole_field
PRJEB8766	collection_date	tail25_49	False	PMC6938978	europepmc_fulltext	True	True	https://doi.org/10.1093/cid/ciz174	A One Health Study of the Genetic Relatedness of Klebsiella 	False	False	False	covered	19	direct		19	0	0	19	not_generated	FILLED	whole_field
PRJEB8766	isolation_source	tail25_49	False	PMC6938978	europepmc_fulltext	True	True	https://doi.org/10.1093/cid/ciz174	A One Health Study of the Genetic Relatedness of Klebsiella 	False	False	False	covered	19	direct		0	24	0	0	not_generated	FILLED	whole_field
PRJEB8766	host	tail25_49	False	PMC6938978	europepmc_fulltext	True	True	https://doi.org/10.1093/cid/ciz174	A One Health Study of the Genetic Relatedness of Klebsiella 	False	False	False	covered	44	direct		20	24	0	20	not_generated	FILLED	whole_field
PRJEB8776	country	tail25_49	False	PMC6938978	europepmc_fulltext	True	True	https://doi.org/10.1093/cid/ciz174	A One Health Study of the Genetic Relatedness of Klebsiella 	False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
PRJEB8776	collection_date	tail25_49	False	PMC6938978	europepmc_fulltext	True	True	https://doi.org/10.1093/cid/ciz174	A One Health Study of the Genetic Relatedness of Klebsiella 	False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
PRJEB8776	isolation_source	tail25_49	False	PMC6938978	europepmc_fulltext	True	True	https://doi.org/10.1093/cid/ciz174	A One Health Study of the Genetic Relatedness of Klebsiella 	False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
PRJEB8776	host	tail25_49	False	PMC6938978	europepmc_fulltext	True	True	https://doi.org/10.1093/cid/ciz174	A One Health Study of the Genetic Relatedness of Klebsiella 	False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
PRJEB9147	country	tail25_49	False	PMC4896371	europepmc_fulltext	True	True	https://doi.org/10.1093/bioinformatics/btw022	The TraDIS toolkit: sequencing and analysis for dense transp	False	False	False	residual_per_sample	25	abstained	no_supp	0	0	0	25	not_generated	EXHAUSTED	paper_has_no_table
PRJEB9147	collection_date	tail25_49	False	PMC4896371	europepmc_fulltext	True	True	https://doi.org/10.1093/bioinformatics/btw022	The TraDIS toolkit: sequencing and analysis for dense transp	False	False	False	residual_per_sample	25	abstained	no_supp	0	0	0	25	not_generated	EXHAUSTED	paper_has_no_table
PRJEB9147	isolation_source	tail25_49	False	PMC4896371	europepmc_fulltext	True	True	https://doi.org/10.1093/bioinformatics/btw022	The TraDIS toolkit: sequencing and analysis for dense transp	False	False	False	residual_per_sample	25	abstained	no_supp	0	0	0	25	not_generated	EXHAUSTED	paper_has_no_table
PRJEB9147	host	tail25_49	False	PMC4896371	europepmc_fulltext	True	True	https://doi.org/10.1093/bioinformatics/btw022	The TraDIS toolkit: sequencing and analysis for dense transp	False	False	False	residual_per_sample	25	abstained	no_supp	0	0	0	25	not_generated	EXHAUSTED	paper_has_no_table
PRJEB9327	country	tail25_49	False	PMC4431171	europepmc_fulltext	True	True	https://doi.org/10.1136/bmjopen-2014-007397	What caused the outbreak of ESBL-producing Klebsiella pneumo	False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
PRJEB9327	collection_date	tail25_49	False	PMC4431171	europepmc_fulltext	True	True	https://doi.org/10.1136/bmjopen-2014-007397	What caused the outbreak of ESBL-producing Klebsiella pneumo	False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
PRJEB9327	isolation_source	tail25_49	False	PMC4431171	europepmc_fulltext	True	True	https://doi.org/10.1136/bmjopen-2014-007397	What caused the outbreak of ESBL-producing Klebsiella pneumo	False	False	False	not_gated	0			0	0	0	0	not_generated	FILLED	not_gated
